Word,Frequency
drágán,1
kávédat,2
figyeljek,1
felborul,1
kávéd,1
kiömlik,2
ruhájára,1
tyúkocska,9
orsi,11
tyúkocskának,1
csibéje,1
kiscsibéi,1
nyomtál,1
gyertyaszál,1
elfárad,1
elröppen,1
kismadár,1
húzza,2
kilencszáz,3
kilencven,5
április,1
felvétel,7
Mkike,1
véres,1
fejecskéd,1
remélem,1
mikrofont,4
zörög,5
mikrofonról,1
másról,1
anyuciról,1
Mikoletta,1
cumikázott,1
fenekén,1
hord,2
bilizni,2
olyanügyes,1
hozzánk,3
ugrált,3
ugrándozik,2
Orsinak,8
szürkéskék,1
nyalókát,1
amilyet,1
masszírozó,3
ugyanolyat,1
kapcsoló,5
bekapcsolni,6
eltolom,1
Orsihoz,1
Orsit,2
zavarni,1
zavarjuk,1
tisztán,1
bután,1
kisbabásan,10
Lőrincnek,5
házával,1
figurákkal,1
nagyfiúsan,3
legoban,1
berakjunk,1
legoból,1
babakocsis,1
kopognak,1
éjszaka,5
dorbézolt,1
épített,2
beköltözne,1
duplóból,4
berakjuk,4
emiatt,1
símogasd,1
megsímogatom,1
megvéd,1
megvédhetjük,1
védjük,2
arcodhoz,1
szeretgeted,1
kismadárnak,1
lakjon,1
sir,1
kérdezzétek,1
macitól,1
lakhatnae,1
ágyikója,2
beleférni,2
breki,5
felemelted,1
kiszedte,1
idejönne,1
alszotok,1
szellőztessetek,1
nyissátok,1
ágyadat,1
helyedvan,1
kályha,1
ujjacskád,1
visszaveszem,1
tuk,13
konyhaszekrény,2
fűszerek,1
puha,4
konyhajátékot,2
felébredteke,1
állataid,1
fölébredtek,2
megetethetjük,1
nyúlhat,4
gázhoz,4
gáz,2
nyúlhatsz,2
tűzhelyhez,2
lehalkítanád,1
afelvételt,1
megégeti,1
Petit,1
Mikit,8
tűzhely,4
állatokkal,2
legoba,1
visszarakjuk,3
lego,8
borítsd,1
legóba,1
etesd,1
kapnak,3
főzte,1
eteted,2
játékból,2
Levi,25
apuék,3
köp,1
jézus,2
máriám,1
Jaci,2
abbahagyja,1
beszélgetést,1
Csucsu,1
órára,2
tolja,1
kérdezed,1
felviszi,1
Indinek,3
integetsz,1
apuéknak,1
leveleket,1
fut,16
kiesünk,6
öntünk,1
vizecskét,2
bekapcsoljuk,5
ihatod,1
kanalazunk,1
asztalára,1
odamutattál,1
pelenkázóra,1
kéjed,1
kávémat,2
hékás,3
elraktam,2
kanalazd,1
töjöd,1
letöröljem,1
bumbummmal,1
árul,3
árulja,2
berepült,1
Tamáska,4
Tamáskának,4
szopja,1
takarít,1
fagyival,1
eladja,1
leeldobtad,1
bumbum,10
bumbumot,7
szopom,1
lábujjadat,1
jujujujuj,1
nyelni,1
elkapom,2
törökméz,1
mihez,1
pó,1
gombját,1
ágyán,2
bontogatja,1
tartóból,1
kazettát,3
karácsonyi,1
kipróbálod,1
öltözni,1
öltözzünk,2
mertt,2
tüsszögni,2
nilego,1
felveszlek,1
panda,7
lőrinc,12
besolozták,1
soroztak,2
legutukát,1
legutákat,1
regrutákat,3
katonákat,2
sorozták,1
lőrincke,4
hagyjatok,1
levi,12
folyton,1
bekapcsolja,2
kapcsolja,2
kéjek,1
lesznek,1
aludnak,1
elaludnak,1
nagytakaró,2
kimosta,3
feltette,1
fregolira,1
flegolila,1
kistakaró,1
besorozták,2
katonákkal,1
énekeljem,2
kihegyezed,1
ceruzámat,1
pakoljál,1
szeletlek,2
hoznak,1
cicám,1
néztem,1
dötez,1
zita,6
akkol,8
hamizik,2
megvered,2
od,1
megszorongatom,1
feldöntöd,1
betakarod,2
házhoz,2
ahonnan,1
szintén,1
mikicike,5
nyolcadika,1
Somogyi,4
zoknidban,2
kibontjuk,1
zoknicskádat,1
zörögni,2
kiszedtük,1
zörgőt,1
fölhúzós,1
ladba,1
repülőgéppel,1
repülőgép,2
lefényképeztél,2
repülőben,1
beülünk,1
repülőbe,1
pilóta,3
beültetünk,1
lefényképezni,1
lefényképez,1
vezessünk,1
vezessük,2
hallatszani,6
vezetni,2
picim,2
lakjál,4
részben,1
iderakok,1
részen,1
fürdőkádat,2
hozzárakjuk,3
eldőljön,1
ruhás,1
kisszekrény,1
fölső,1
szekrények,1
fiókocska,1
fiókot,3
pukk,2
kihúztam,1
kihúztuk,1
felhúzom,3
fényképezni,2
szobájában,3
találjam,2
madáré,1
brekié,1
legjobban,3
mellényt,1
hátratekeri,1
előretekeri,1
megállítja,1
kapcsolom,4
Lőrincnél,1
meghallgatják,2
laknak,1
Zituska,1
tuktuktuktuk,1
padba,1
óvodás,7
iskolában,4
cumikázni,1
betörőnek,1
betörővel,1
betörő,1
számítógépünket,1
számítógépünkre,1
rombolja,1
madárijesztőt,1
kiskakas,13
rézgarasa,2
rézgarasát,1
megtalálom,2
versenyautó,3
pénztárcának,1
nézegessünk,1
melyikben,1
dzsungel,1
Maugli,10
Baló,1
hasára,1
bokszol,2
Malunak,1
megbokszolja,2
Balunak,3
Sirkány,1
Bagira,5
csiklandozni,1
Balut,2
Balu,7
ráfeküdt,1
vízre,1
kígyót,4
Ká,4
kígyó,6
néznek,3
Sírkán,1
keselyűk,1
Sirkán,4
föllökte,1
aszthiszem,1
összeverekedett,2
Sirkánnal,1
ellökte,2
körülötte,2
tűz,7
előtte,1
mesélem,1
történetet,1
képeken,1
Balura,3
elejét,1
bagira,1
Mauglival,1
fájól,1
fáról,2
lerángatja,1
mijét,3
Mauglihoz,1
eldönti,2
Mauglit,1
kicsodák,2
megégette,1
tűzhelynél,1
felemelik,2
trombitálnak,2
vakarja,1
pálmafán,1
vakarózik,1
vakaródzol,1
vakarod,3
megpuszilhatom,2
imádlak,2
kipróbálja,1
bokszolt,2
belebokszolt,1
Bagirával,1
farkát,2
megpaskolja,2
tututututut,1
bírkóznak,1
elkapták,1
popóját,1
majomkirálynak,1
palotája,1
lakásuk,2
majomkirály,1
lopják,1
bort,4
gazdasszony,1
nyakában,1
0egy,1
csengő,2
kiskecske,1
kiskecskén,1
vársz,2
felemelem,1
pajton,1
gyorsen,1
pompon,1
haggyátok,1
pompom,1
teknős,7
idejakom,1
nyuszid,2
Józsefné,1
zseblámpát,5
választasz,1
választok,1
ágyhelyedre,1
lekapcsolom,1
Kucsival,1
Kucsi,1
ak,1
Timit,1
Timi,3
mindjá,2
betakarhatlak,1
nagyefordulte,1
bagolyt,1
világítok,2
világítsál,1
bevágtam,1
meghatározott,1
koreográfia,1
zajlik,1
kélek,10
kifojjon,1
szeletném,1
feküdhetek,1
pálnádra,1
jóéjszakát,1
lehessen,1
első,3
jelentkező,1
kovágyo,1
alvótársakat,1
csön,1
lehető,1
hír,1
xxxságról,1
hidegbe,1
Lőrinckém,5
bántjuk,5
visszauglok,1
elszakítod,1
zsinórt,1
kutyushoz,1
sakér,1
butust,1
kakiba,1
pelesem,1
törölted,1
tietek,1
Levici,1
rávilágítsak,1
bagoly,1
bagolyhoz,1
elle,1
dícsérhetek,2
kisangyal,1
iszonyatos,1
fektettünk,1
érdemes,2
állatokról,2
beszélgettünk,1
Mátrába,1
beszélgethetünk,1
megkérjük,2
Misiéket,1
maradjanak,1
anyuék,3
Zsuzsival,2
Évivel,2
mehessünk,1
kempingezni,2
maradna,1
Orsiék,4
jöjjének,1
maradnátok,1
vigyázna,1
rátok,2
csinálna,1
sütnének,1
maladok,2
megérted,1
anyuéknak,1
sokára,2
veszitek,2
hangotokat,1
jukkát,1
izénél,1
fogmosóknál,1
igazit,1
fenekem,3
töröltem,1
pukiztál,1
motorod,6
Levinek,5
biciklijük,2
mokort,1
hátamat,1
seb,3
raj,1
kapcsolni,5
gyógyul,1
vélzik,1
lekapartad,1
kapartad,1
akalom,2
ittunk,1
megnéze,1
Lincike,3
Lőrinccel,5
istene,1
hosszan,1
gondolkodik,1
dönt,1
elfáradna,1
harmadikba,1
kaparjátok,1
falát,1
beengedünk,1
bezárod,1
kopogunk,2
viszitek,1
dunyhát,2
hősök,1
viszel,1
kettőnek,1
arasat,1
Lőrincét,1
pilosamat,1
beszéljük,3
Szlovákiából,1
motojt,1
Mikijé,1
kissebbet,1
tárolóba,1
garázsban,1
bicikliztél,1
Szlovákiába,3
kempingben,1
hoznánk,1
örülnél,1
autózni,3
matchboxot,3
egyetlen,3
nécsi,1
bekoszoljak,1
máj,2
ígérd,1
vizibiciklit,1
igérem,1
modjad,2
vennétek,1
motolt,1
nyúzol,1
ledoblak,3
magamról,3
rámászol,1
ledobhatlak,1
bagolynak,1
alvóhelye,1
meghalsz,1
könyvejej,1
amilyen,1
dehod,1
motolja,2
keleke,2
kolmánya,1
jójzsaszín,1
vízipisztolyt,1
megölö,1
Mikitől,2
szeretnee,1
megígéred,2
hullámba,1
vízipisztoly,1
ígérem,1
csúnyán,1
megtéplek,1
védsz,1
magadtól,1
ravaszok,3
lavasz,2
békák,2
rrravaszok,1
huncutok,1
harapol,1
tudode,2
Leventével,1
ol,1
til,2
vérzett,4
ollát,1
sajnáltad,1
Levit,4
szerepelt,1
rókaházba,1
ééé,1
Akos,1
malad,2
anyucika,2
iszonyú,10
aranyosak,4
hős,1
maradtok,1
tündériek,1
azökiste,1
micsodám,1
velágok,1
barátod,1
ajándék,1
ufó,1
macidat,1
választ,1
adododa,1
vizpa,1
adodo,1
párnádra,2
megfoghatlak,1
anyuhoz,2
rámfekszel,1
elviszlek,1
méltatlankodsz,1
kismajom,2
utánzod,1
Lőrincet,3
kisgorilla,1
csimpánz,1
kókuszdiót,1
kókuszdióval,1
Si,1
Siccset,1
Siccet,5
dobálták,1
Sicc,3
kókuszdiótól,1
kobakom,1
kinevették,1
aszondták,1
kobakja,1
csinálták,1
buták,5
hülyék,1
elszaxxx,1
megdobta,1
széttépni,2
fogaival,1
szétmarcangolja,1
bekapni,2
embeleket,1
csizjajap,1
utánafut,1
iszonyatosan,2
réteg,1
takaróért,1
jelentem,1
hagyjam,1
hagyhatod,2
hiii,1
közepes,1
méretű,1
alulról,1
nyüszíts,1
takalózva,1
kiköpöd,1
cumikád,1
párologtatóban,1
szemedben,1
jajajajajajajjajajaj,1
gyémánt,9
félkrajcára,1
tüsszentett,1
vicc,1
kitöröljük,1
szemedet,1
trutyi,1
szerelmem,1
krémet,1
ici,2
kapcsoljunk,3
félkrajcárját,1
verjük,2
fenekedben,3
kimossuk,1
kakasnak,3
gazdája,3
kukorékol,3
kakastól,3
félkrajcárt,4
gondolok,1
török,8
császár,6
undok,1
kiskakastól,1
visszavette,2
császárnak,1
vakarni,2
tyip,3
szemembe,1
hatása,1
kakast,1
világít,1
napocs,1
elmondjuk,3
embert,13
sári,4
beteges,1
sót,1
hektikás,2
hóc,4
katonát,10
lóra,2
gyulai,7
vásárra,2
gyite,3
ráró,1
kukuriku,6
félkracjáromat,3
hjuj,1
patkó,3
dobogás,3
megeszlek,3
pakolsz,2
pakolni,2
köveket,2
tálba,1
hagja,1
magnózzunk,1
megnyomjuk,1
felveszünk,1
dottó,1
báci,1
dódítta,1
jossz,1
kiemellek,1
törölöm,2
zsebkendőt,1
0tiszta,1
vigyázott,1
játszottatok,3
tofuval,1
tofu,1
bolondozik,2
kapcso,1
orroddal,1
orrodból,1
dobókockockát,1
dobókockák,1
bábuk,2
bábukat,5
bábut,6
ötös,1
lépjél,4
bábu,14
dobókockát,4
zacskóból,2
ejje,2
bábuka,1
hófehérkés,1
társasjáték,1
játszon,1
zacskó,1
bolhával,3
dobozukba,1
bolhás,2
előlhagyhatjuk,1
pattingatni,2
pattingassak,1
bolhát,6
bolha,5
ispattint,1
játszhatok,2
bohát,1
kicsikkel,1
odapattintom,1
pattintani,1
pattantihahatsz,1
pattanthatok,2
pattintok,2
pattintottál,1
erős,5
pattantok,2
ilyenre,1
pattantani,1
meséljük,6
szamaras,1
mágneses,2
Jézuska,8
Jézuskától,1
Karácsonyra,2
macikát,2
mozgat,1
mozgatja,2
Ákos,1
ajatos,1
állatos,4
óvodásat,3
játszóteres,1
megtaláljuk,1
megtaláltukaz,1
ólomkatonával,1
ólomkatonát,4
vonata,1
röfi,1
miből,1
építi,1
kockából,2
mesének,1
találtuk,1
cirkuszos,1
mozdonyka,2
tehervonat,1
szállítanak,1
mozdonyban,1
mozdonyvezető,2
masiniszta,2
elénekeljem,1
gőzös,2
Kanizsára,1
mozdonyt,6
meséljem,3
mozdonynak,2
lámpái,1
kerekei,1
fülkéje,1
fűti,1
gőz,1
hajtja,1
gőzmozdony,6
modern,2
lámpája,1
mozdonyvezetőbácsi,1
vezető,6
személyvonat,1
csihuhuhu,24
csihu,1
cs,6
huh,3
versre,1
súly,1
mozdul,1
risszenek,1
bekapok,1
csuhuhuhu,1
csiú,3
gőzmozdonynak,1
oktalan,1
pocok,2
oktondi,1
mozdonyvezetőnek,1
cirkuszban,1
ugrálnak,2
cammogni,2
futni,2
társasjátékkal,1
társasjátékon,1
hófehérke,2
picikék,1
törpék,1
dobókockája,1
játszhatunk,1
összehajtani,1
teríteni,1
lépegessél,1
bábuval,2
ezekilencszázkilencvenhárom,1
június,2
huzat,2
kivisz,1
betak,1
betakarsz,1
feküdjek,1
odafekszem,1
rárakjuk,5
lefekhetünk,1
idefeküd,1
elnyújtottam,1
kimostad,1
trikódat,1
lemostad,1
evésnél,1
illetve,7
pihenjél,2
krém,2
felhozza,1
Pestről,1
felhozzam,1
Tyutyu,1
idehoznátok,1
haragudjatok,1
aputól,1
bilik,1
megkérdezéd,1
elférek,1
arrébb,2
jöjjek,1
boruljon,1
pohárban,2
szúnyogháló,2
idehoztad,1
szúnyogok,1
tőled,9
kérdezni,3
kerdezni,1
akarsze,1
hazamenni,1
Almádiban,2
kérdezzem,1
nyihahaha,1
brumma,2
hrráá,1
úúúúú,1
nynyny,1
nyikorog,1
toljuk,1
nyekereg,1
olajozva,1
pak,1
kiég,1
pk,1
felkapcsoljuk,3
öhöhöhöhö,1
mmmmmmmm,1
hmmmmm,1
sss,1
Cili,2
várlak,7
hallgassál,4
apujé,1
aludjatok,1
sajnalom,1
simogatott,1
kispárnát,1
aludnál,1
rajtam,1
rólam,1
megszorítalak,1
hancúrozol,1
sajátodra,1
vakarjatok,1
vizzezzetek,1
mászkáljál,1
kopogtam,1
kopogtattál,1
hátranyúltam,3
valamennyit,1
alvó,1
társat,1
alvótársad,1
nnnem,2
kelünk,1
aludtunk,2
huncutkodik,2
konyha,1
kisszoba,1
nagyszoba,1
tudjanak,1
fölkelünk,1
tévedés,1
tornázzunk,1
fölébredtünk,1
tornázunk,1
tévében,2
tornázni,2
feri,1
mikivel,3
gépel,2
készít,1
lesztek,2
hívja,3
cuppanósat,2
pusziljak,1
anyucit,1
mikicit,2
hmmm,3
elhúzta,1
könyből,4
vödörke,1
leszedtem,3
leszeded,1
lecsücsültél,1
bekapcsolod,3
kikapcsoltad,1
visszakapcsoltad,2
számítógépet,2
bugyi,2
köldöke,1
pocija,1
mutatta,1
bekapcsoltad,2
felvesszük,3
gombja,1
zongora,2
zongorán,1
psz,5
meséljen,1
könyvből,1
repülővel,2
sakkal,1
csücsüljünk,2
játékos,1
bontjuk,1
lekapta,1
odarakjuk,4
satty,1
sakkozik,2
idelépek,1
legújabb,1
találmányomat,1
odarakjad,1
visszaveszed,2
visszaveszi,1
sakktábláról,1
figurákat,2
eltegyük,1
kiborítjuk,1
szőnyegen,1
megsímogatja,1
elvigyük,3
ági,6
pocidat,1
pokróc,1
pénztárgépet,1
pénztárgép,1
puk,1
ou,1
bedughatod,3
belenyomni,2
beledughatod,1
mennyibe,3
pénztárnak,1
fiókját,1
beledugom,1
számok,3
visszadugod,2
nyolcas,7
bedugja,3
visszadugja,2
bedugta,2
kivette,1
bugyiban,3
elvigyelek,1
ezerkilencszáz,2
augusztus,1
harminc,3
megállítottad,1
elxxx,1
cumiba,1
rizsecskét,4
zeze,2
teája,1
cumis,1
üveggel,1
rárakjam,1
cumikáját,2
rátekerjük,1
rakjak,1
zezét,1
hanyi,1
rizsecske,2
hamizunk,1
megmelegítjük,1
iderakjuk,3
tűzhelyre,1
melegedni,1
megmelegszik,1
cumikába,1
kidugtad,1
visszabujtassuk,1
trikódba,1
eldugta,1
eldugod,1
dobozka,2
turmixgép,1
legóbol,1
mászott,1
fölépítjük,1
mária,1
megöleled,1
sehogy,1
megkeverjük,2
körmével,1
körmét,3
mikice,1
körmömet,1
körmöm,1
anyué,1
körmöd,2
mikié,1
saját,2
körmére,1
mutat,1
körme,5
fogdossa,1
lábujjaimat,1
körmei,1
felvetted,1
visszaraktad,1
visszarakta,1
fogóját,1
levente,2
csönget,5
levici,3
rárakta,2
csiklandoz,1
csikiz,1
kormánya,1
vakard,2
visszarakjam,1
st,1
felhúzza,1
ültessünk,1
bumbumra,2
ráültessük,2
énszeretnék,1
mak,2
autóra,3
ráülhetek,2
togytogytogy,1
ülhetek,1
tuty,7
zsüzsü,1
ráülj,1
ön,2
hugó,1
ráüljek,1
toty,3
nyitom,1
belülről,1
ráültek,2
dugója,1
fogója,1
hmhm,4
építette,1
misi,1
gyuszi,2
kicsimikikém,1
kávéja,1
zitáé,2
erkélyre,2
kivigyük,1
billenője,1
dömpernek,1
billenő,1
tálja,1
repülő,9
messzire,3
kukástütü,4
sokszor,2
kukástütűt,2
kiabálta,2
kukátütű,3
anita,4
testvérét,1
gabi,2
megnézheted,3
szétjön,2
visszaültessük,1
zsüzsüt,1
hamikádat,1
csücskéről,1
oó,1
hovamész,1
elővesszük,2
villanytűzhely,1
kapcsolója,1
fff,1
felvágjuk,1
megmelegedett,1
kidobjuk,2
kidobtuk,1
csontocskája,1
vágja,1
megfújjuk,2
tálcát,2
éred,1
megfújja,2
fújjad,1
kevergessed,1
keverjed,1
fújjuk,2
csapódott,1
padhoz,1
felállítsa,1
felállítjuk,1
elessen,1
eldűljön,1
visszahúzod,1
rárakod,1
előkét,2
békucit,2
elveszek,1
alvótársat,4
megtálalom,1
énekeljünk,3
énekeljed,2
boksi,1
kuskát,1
teked,1
gyele,3
szeletnék,4
világost,3
bíró,3
Csalánéknál,1
dömdömdömdöm,1
Erdő,1
Világéknál,1
sütik,1
mál,4
lántott,1
melt,4
énekelheted,2
falkas,3
második,13
lész,1
mostmar,1
halljam,1
kéld,1
eltalt,1
leggelig,1
Bogi,1
Mikinél,1
dühös,2
velünk,1
vijágot,1
kelek,1
igyatok,1
lassabb,2
szelintem,1
finomabb,1
deja,1
jél,1
maladj,1
csöndbe,1
vegyed,1
kimész,1
kéldezel,1
nincse,1
akartok,1
törődjetek,1
magnóval,3
kivételes,1
eset,1
nyúljatok,1
fényet,3
amikol,1
akaltál,1
mutcs,1
ajtóhoz,1
mindenemet,1
kicsa,1
vaskrakot,1
Zojit,1
pedis,1
kijitva,1
ánokos,1
csináljad,1
Tomis,44
kapat,1
kapatkodhat,1
meghalni,2
hátrafelé,2
folduljál,2
nagymamáéknál,1
kitsz,1
szeletsz,1
Katit,2
fölöttünk,1
szeleted,2
lovaim,1
hátladőlünk,1
előszöl,1
hátla,2
itteni,1
temes,1
csináltuk,1
dőljél,1
hátladőljél,1
tűzben,1
papírtáncosnő,1
fölemeli,4
ólomkatona,6
neni,2
báj,1
lemutat,1
ji,1
nenei,1
emel,2
egyenesen,2
fú,4
lő,1
puskájával,1
tüzet,2
bedobja,1
tűzbe,1
haló,6
rugi,1
rugiján,1
összekapcsoltad,1
rárakni,2
leülteted,1
megszámoltad,1
megszámoljuk,1
embereket,2
embej,2
előbbre,1
hátrébb,1
idecsücsültetjük,1
összenyomjuk,2
rendezni,1
mozdonyra,2
megtörölni,1
odaraktuk,1
csücsültessed,1
sínt,2
orrocskádat,1
csücsültessük,1
találd,2
Bojika,5
Bojikával,1
lefeküdtél,1
Bajikaval,1
fektessek,1
Bojikát,2
ellátod,1
Bojikának,1
Lincié,1
becsukja,5
szempillája,1
behúnyja,1
jajajajajajaj,1
cak,1
elutazik,1
elutazott,1
taknyod,2
fiúnak,1
pipipi,2
vigyázzak,2
tütütütü,1
másfelé,1
szandival,1
szandit,6
lavegyük,1
ráragad,1
megtörlöm,1
jócskágós,1
ráhúzzuk,2
lábodra,2
lábodat,1
szerencsére,3
szájaddal,1
megtöröltük,1
fantasztikusan,2
tüsszentettél,1
ráültetni,1
ültesse,1
álljál,1
estél,1
létráról,5
lefényképezték,2
fényképezték,1
megnéztétek,1
ráhúzom,1
nyomtad,1
fölhúzta,1
aput,3
bekenjük,15
kiteregeti,1
odaülhetünk,1
játszhatunkketten,1
könyvvel,2
emeltelek,1
karom,1
tudtalak,1
emelni,1
felépítsük,2
pályát,7
lerakjalak,1
pályán,3
addíg,2
kapcsolhatom,1
bekenni,1
karodat,1
gyógyulni,1
bekentem,1
gyógyult,1
felvételen,10
rakja,3
pályának,2
alkatrészei,1
elhiszed,3
hiszed,1
állsz,1
múlni,1
fájás,1
elborultak,1
pályarészt,1
útjelzőtábla,1
útjelző,1
autók,2
benzinkút,3
tankolni,2
megtölti,1
psss,1
benzinnel,1
számolja,1
lerak,1
ráállsz,1
visszalököm,1
arrafelé,1
megérkezett,1
odacsaptad,1
autóról,1
ajajajjajajaj,1
zutyizutyi,1
tankolásnak,1
autóból,3
köszön,1
kiestem,1
behintőporozzuk,1
eljöjjön,1
bacsihoz,1
bekenheted,2
embernek,2
kenőcse,1
zsebkendő,2
kenőcs,3
kendővel,1
embertől,1
kiabálja,2
beütöttem,1
orromat,2
megüti,1
orrokat,1
beteget,1
kendő,2
crying,1
zsebét,1
nyúljál,2
megtörölgetjük,2
vért,1
nemfáj,1
gyógyszert,1
legyek,2
vécézzél,1
kakijjál,1
trrr,1
meggyógyítottam,1
orvoshoz,1
járni,2
buszt,1
rárakja,1
pályára,1
belefúj,1
meggyógyítom,1
vanegy,1
gyógyítsam,2
lefényképeztem,1
prrr,1
elővegyünk,1
felemellek,1
gőgös,1
gúnár,1
gedeon,1
lexiconja,1
mesélünk,1
kipkopot,1
recsegett,2
cipőfűződdel,1
kössem,1
valakivel,1
meggyógyítalak,1
bekenjem,6
tiptop,1
tiptopnak,1
július,1
bemelegszel,1
Mik,2
csukjam,1
bexxx,1
hintőporral,1
túr,1
szurtam,1
dezodor,1
hónunk,1
választhatsz,2
szórjuk,1
raktuk,1
hintőport,1
lélegezzed,1
nyújtsd,1
lélegezze,1
nélegezze,1
kuk,1
tudlak,1
ejindult,1
bugyit,2
dünnyögsz,3
dünnyög,1
dinnyefej,2
dinnyegő,1
dünnyögő,1
fejedből,1
kenjük,1
popódat,1
csókol,2
fölszállunk,1
motorunkra,1
szálltok,1
motorra,5
ahamammm,1
figyom,1
kocsin,3
sziasz,1
nevezetű,1
mamam,1
megérkeztetek,1
kérdeznéd,1
tőlem,4
száz,2
öregek,1
otthonába,1
iskolapadba,1
kezdődik,1
tanítás,1
lajzolni,1
idexxx,1
felelünk,1
kérdése,1
Pesten,4
utca,9
Jéggyár,9
szám,2
egyes,1
utcában,3
laktál,1
kérdezem,3
egyben,1
lakunk,1
Jeggyár,1
sütni,1
délelőtt,3
melegít,1
besülünk,1
nanana,1
folyó,1
vegyeset,1
iskolát,2
csigabigát,3
ééén,1
Tomisnak,1
rajzoljatok,1
tanítónéninek,2
iskolának,2
túlórázik,1
tanítónéninél,1
kinyomni,1
lenyomni,1
gyönge,1
körmöcskéd,1
apukáék,2
elmélyülten,1
rajzolgatni,1
induljál,1
közeli,1
gyelekeknek,1
lenyomom,1
cserélje,1
pattanós,1
kelessük,1
hagytad,2
motorhoz,1
megrajzoltál,1
megrajzolnak,1
am,1
iskolából,3
torna,2
ének,6
kerünk,1
százhatvan,1
kétszázötven,2
kokos,1
motorbúgás,1
Zitát,1
érdekli,2
tudtok,3
szövet,1
befejezi,1
lehúzom,1
sá,1
engedni,1
motorok,1
motornak,1
motoloknak,1
sebességváltójuk,1
enekóra,1
énekelsz,3
megmutatjátok,1
énekelünk,1
fölrakoke,1
éneket,3
fölrakni,1
énekünk,1
felvett,1
papíjja,1
tornaóra,2
beszedi,1
füzeteket,1
kamilla,1
tanáti,1
fölugrunk,1
elnyomjuk,1
vigyázunk,1
kimer,1
énekóra,2
tollak,1
megszúrják,3
kisfiúkat,1
feldobom,1
repüljön,1
tanításnak,1
sebességváltó,3
elszalad,4
kifliért,3
fogadom,1
szeretnem,1
elénekelnéd,1
énekórán,1
legkedvesebb,1
dalodat,1
berregjetek,1
rágót,3
epreset,1
mentolosat,1
kedvencem,1
mentolost,1
neglót,1
rágóval,1
ólához,1
ruháért,1
motolosok,1
állunk,2
motol,2
cirkuszosok,2
fölálltak,1
scinészek,1
színészek,1
kérdezzed,1
kérdezek,1
voltále,1
színházban,2
színházat,1
boltbol,1
rágós,1
szereztél,1
brekit,2
blekit,3
leelőztelek,1
akárhogy,1
leugrani,1
beütöd,1
szaladhatunk,1
sebészetre,1
énekórával,1
fála,1
sálba,1
berregni,1
haggyad,1
kimondja,1
kon,1
forinttal,1
motoroddal,1
motolozok,1
kapaszkodni,2
kapaszkodik,1
lógni,1
megengedem,1
motola,1
szálhatsz,1
fölszállhatsz,1
születésnapot,2
hátsót,1
külsőt,1
szíven,1
megszolída,1
Orsika,1
szorongasd,1
Levente,3
külső,1
megsülünk,1
motollal,1
mindjart,1
felvetelt,1
leszállna,1
Lőlinc,2
motoron,1
ből,1
kértél,2
tálcája,1
piskóta,1
tekercset,1
jója,1
kapcsoltam,1
gombbal,1
előre,5
pörgetni,1
visszafelé,5
visszapörgetni,1
okosakat,1
középre,1
morzsával,1
morzsákba,1
maradékba,1
pörget,1
belekoppantál,1
mikrofonba,1
belerakhatjuk,1
felirat,3
kapcsolók,2
Margit,1
szigetben,1
testvéreid,1
kikapcsolni,1
berreg,1
hajadban,2
morzsa,2
malacság,1
rárakom,2
anyukádat,1
ehehe,1
jársz,5
bölcsödébe,1
állítólag,1
ragasztót,1
puskáról,1
lakásban,1
Tamáskáék,1
lakásában,1
lakott,2
Indi,1
felnőtt,2
ágyneműtartója,1
kiknek,1
nagyfiús,1
írjuk,3
írjad,2
fölvennénk,1
előszörmondjuk,1
pingponglabdázni,1
pingponglabdáztunk,1
kettőnknek,1
ütője,1
pingpongütője,1
ütöttük,1
pingponglabdát,1
teniszbajnok,1
levakartad,1
kezeden,1
arcocskádra,1
elvakartad,1
gönyörű,2
arcocskája,2
gyurmából,4
töltelék,1
raksz,2
palacsintába,1
lekvárt,2
magadból,1
babásanbeszéljél,1
babásan,2
Mikolt,1
Turzsa,1
bácsiéknál,1
Tündike,1
fölszállt,1
repülőket,1
elmenünk,1
ahoogy,1
vitorlázó,1
vezette,2
pilótát,1
szeded,1
szétszedik,1
énekeljük,1
csigabigás,1
házad,1
vajat,1
told,1
szarvadat,1
összetöröm,1
házadat,1
fölötü,1
jópofa,1
megbűvölsz,1
füllel,1
menekül,1
elkapta,1
meggyúrta,1
legkevesebb,1
megúszta,1
fülű,1
lelőtte,1
nocsak,1
nézünk,1
lereszeli,1
éles,2
reszelő,2
reszelőt,1
föltörlöm,1
besüt,1
szobádba,1
elfordulsz,1
megtörölöd,1
megszámolod,2
malmot,3
vane,4
kikapcsoljuk,3
erkélyen,1
csipsz,1
fölrakome,1
fölrakhatom,1
harmadikat,2
pörgeted,1
pörgeti,1
Ajsával,1
mérgesett,1
világoskék,1
megpörgetem,1
megakad,1
elénekled,1
pörgetjük,1
visszapörgetjük,1
akarjuk,1
nyilasat,1
krokit,1
befejeztük,2
szigeten,3
szigetre,1
autójával,2
Indiéknek,1
mosunk,1
feleselő,1
mossunk,1
hamikát,1
etettél,1
zsömlét,8
gondolkozzál,3
tyúkoknak,1
helyette,1
libáknak,1
örültek,1
libák,5
mondtak,3
gágá,1
hápháp,5
hülyéskedsz,2
háphápháp,2
kecskének,3
eldőltél,2
nyuszikat,1
nyuszik,2
micsodában,1
ketrecben,1
bezárták,1
