SF	Freq	Lemma	Analysis	Segmentation
elbújik	1	elbújik	V.IND.PRS.INDF.3.SG	elbújik
had	4	had	N.NOM.SG	had
hagytuk	1	hagy	V-IND.PST.DEF.1.PL	hagy-tuk
héi	1	hé	N.NOM-PSS3S.PL	hé-i
ronda	1	ronda	ADJ.NOM.SG	ronda
melegbe	1	meleg	N.SG-IN+ALL	meleg-be
melegbe	1	meleg	ADJ.SG-IN+ALL	meleg-be
eszem	2	eszem	N.NOM.SG	eszem
eszem	2	esz	N.NOM-PSS1S.SG	esz-em
eszem	2	ész	N.NOM-PSS1S.SG	ész-em
kitalálom	1	kitalál	V-IND.PRS.DEF.1.SG	kitalál-om
menek	5	menik	V-IND.PRS.INDF.1.SG	menik-ek
estet	1	est	N.SG-ACC	est-et
duda	3	duda	N.NOM.SG	duda
bárány	1	bárány	N.NOM.SG	bárány
söpörtem	1	söpör	V-IND.PST.INDF.1.SG	söpör-tem
söpörtem	1	söpör	V-IND.PST.DEF.1.SG	söpör-tem
labdáé	1	labda	N.SG-PSS4S	labda-é
bál	1	bál	N.NOM.SG	bál
oroszlánt	2	oroszlán	N.SG-ACC	oroszlán-t
veszi	2	vesz	V-IND.PRS.DEF.3.SG	vesz-i
mutass	3	mutat	V-SBJV.PRS.INDF.2.SG	mutat-j
sikít	1	sikít	V.IND.PRS.INDF.3.SG	sikít
kötényben	1	kötény	N.SG-IN+ESS	kötény-ben
szárnya	1	szárny	N.NOM-PSS3S.SG	szárny-a
békébe	1	béke	N.SG-IN+ALL	béke-be
béke	1	béke	N.NOM.SG	béke
tesz	1	tesz	V.IND.PRS.INDF.3.SG	tesz
leszáll	2	leszáll	V.IND.PRS.INDF.3.SG	leszáll
villamossal	2	villamos	N.SG-INST	villamos-val
villamossal	2	villamos	ADJ.SG-INST	villamos-val
kilóval	1	kiló	N.SG-INST	kiló-val
párnának	1	párna	N.SG-DAT	párna-nak
takarózni	1	takarózik	V-NFIN	takarózik-ni
legszebb	2	legszebb	ADJ.NOM.SG	legszebb
babára	1	baba	N.SG-ON+ALL	baba-ra
babára	1	baba	ADJ.SG-ON+ALL	baba-ra
kának	1	ká	N.SG-DAT	ká-nak
kopogott	8	kopog	V-IND.PST.INDF.3.SG	kopog-ott
kopogott	8	kopog	V-V.PTCP.PST	kopog-ott
menünk	7	menü	N.NOM-PSS1P.SG	menü-nk
menünk	7	menik	V-IND.PRS.INDF.1.PL	menik-ünk
vonatozni	1	vonatozik	V-NFIN	vonatozik-ni
Mikulás	1	Mikulás	N.NOM.SG	Mikulás
konyhát	1	konyha	N.SG-ACC	konyha-t
vadunk	1	vad	N.NOM-PSS1P.SG	vad-unk
elmentem	1	elment	V-IND.PRS.DEF.1.SG	elment-em
barnához	1	barna	ADJ.SG-AT+ALL	barna-hoz
vigyen	1	visz	V-SBJV.PRS.INDF.3.SG	visz-jen
dinnye	3	dinnye	N.NOM.SG	dinnye
bák	1	bá	N.NOM-PL	bá-k
macival	1	maci	N.SG-INST	maci-val
mamához	2	mama	N.SG-AT+ALL	mama-hoz
szemet	1	szem	N.SG-ACC	szem-et
csecse	1	csecs	N.NOM-PSS3S.SG	csecs-e
asztala	1	asztal	N.NOM-PSS3S.SG	asztal-a
asztalról	1	asztal	N.SG-ON+ABL	asztal-ról
vonatunk	2	vonat	N.NOM-PSS1P.SG	vonat-unk
ablakhoz	1	ablak	N.SG-AT+ALL	ablak-hoz
lássak	1	lát	V-SBJV.PRS.INDF.1.SG	lát-jak
rontott	1	ront	V-IND.PST.INDF.3.SG	ront-ott
rontott	1	ront	V-V.PTCP.PST	ront-ott
porszívók	2	porszívó	N.NOM-PL	porszívó-k
porszívók	2	porszívó	ADJ.NOM-PL	porszívó-k
porszívó	7	porszívó	N.NOM.SG	porszívó
porszívó	7	porszívó	ADJ.NOM.SG	porszívó
lázat	1	láz	N.SG-ACC	láz-at
bocsánatot	1	bocsánat	N.SG-ACC	bocsánat-ot
falatot	2	falat	N.SG-ACC	falat-ot
menü	3	menü	N.NOM.SG	menü
megfordulok	1	megfordul	V-IND.PRS.INDF.1.SG	megfordul-ok
elve	1	elve	N.NOM.SG	elve
elve	1	elv	N.NOM-PSS3S.SG	elv-e
virágunk	1	virág	N.NOM-PSS1P.SG	virág-unk
autóhoz	1	autó	N.SG-AT+ALL	autó-hoz
kakit	1	kaki	N.SG-ACC	kaki-t
felveszem	1	felvesz	V-IND.PRS.DEF.1.SG	felvesz-em
nadrágok	1	nadrág	N.NOM-PL	nadrág-ok
kabátot	1	kabát	N.SG-ACC	kabát-ot
szalad	1	szalad	V.IND.PRS.INDF.3.SG	szalad
megkeressem	1	megkeres	V-SBJV.PRS.DEF.1.SG	megkeres-jem
falatok	1	falatok	N.NOM.SG	falatok
falatok	1	fal	N.NOM-PSS2P.SG	fal-atok
falatok	1	falat	N.NOM-PL	falat-ok
drágám	1	drága	N.NOM-PSS1S.SG	drága-m
drágám	1	drágám	N.NOM.SG	drágám
kaki	14	kaki	N.NOM.SG	kaki
megmossam	1	megmos	V-SBJV.PRS.DEF.1.SG	megmos-jam
megmostam	1	megmos	V-IND.PST.INDF.1.SG	megmos-tam
megmostam	1	megmos	V-IND.PST.DEF.1.SG	megmos-tam
pucoltam	1	pucol	V-IND.PST.INDF.1.SG	pucol-tam
pucoltam	1	pucol	V-IND.PST.DEF.1.SG	pucol-tam
tojta	1	tojik	V-IND.PST.DEF.3.SG	tojik-ta
macija	2	maci	N.NOM-PSS3S.SG	maci-ja
nézegeti	1	nézeget	V-IND.PRS.DEF.3.SG	nézeget-i
buta	37	buta	ADJ.NOM.SG	buta
szíves	1	szíves	ADJ.NOM.SG	szíves
jót	1	jó	N.SG-ACC	jó-t
jót	1	jó	ADJ.SG-ACC	jó-t
jő	1	jő	V.IND.PRS.INDF.3.SG	jő
csipát	2	csipa	N.SG-ACC	csipa-t
bekapcsoljuk	5	bekapcsol	V-IND.PRS.DEF.1.PL	bekapcsol-juk
bekapcsoljuk	5	bekapcsol	V-SBJV.PRS.DEF.1.PL	bekapcsol-juk
öntő	1	öntő	N.NOM.SG	öntő
öntő	1	önt	V-V.PTCP.PRS	önt-ő
öntő	1	öntő	ADJ.NOM.SG	öntő
megengedi	6	megenged	V-IND.PRS.DEF.3.SG	megenged-i
királynő	2	királynő	N.NOM.SG	királynő
vejem	1	vő	N.NOM-PSS1S.SG	vő-em
vejem	1	vej	N.NOM-PSS1S.SG	vej-em
kukába	2	kuka	N.SG-IN+ALL	kuka-ba
mondtuk	1	mond	V-IND.PST.DEF.1.PL	mond-tuk
jégen	3	jég	N.SG-ON+ESS	jég-en
kentem	1	ken	V-IND.PST.INDF.1.SG	ken-tem
kentem	1	ken	V-IND.PST.DEF.1.SG	ken-tem
apuval	2	apu	N.SG-INST	apu-val
hallgatunk	1	hallgat	V-IND.PRS.INDF.1.PL	hallgat-unk
hajtani	1	hajt	V-NFIN	hajt-ani
kenőcs	1	kenőcs	N.NOM.SG	kenőcs
Miki	36	Miki	N.NOM.SG	Miki
hegye	2	hegy	N.NOM-PSS3S.SG	hegy-e
játsszuk	2	játszik	V-IND.PRS.DEF.1.PL	játszik-juk
játsszuk	2	játszik	V-SBJV.PRS.DEF.1.PL	játszik-juk
ajándékba	2	ajándék	N.SG-IN+ALL	ajándék-ba
ajándékból	1	ajándék	N.SG-IN+ABL	ajándék-ból
kosza	1	kosz	N.NOM-PSS3S.SG	kosz-a
megengedem	5	megenged	V-IND.PRS.DEF.1.SG	megenged-em
fülem	1	fül	N.NOM-PSS1S.SG	fül-em
anyut	3	anyu	N.SG-ACC	anyu-t
vej	5	vej	N.NOM.SG	vej
bugyi	2	bugyi	N.NOM.SG	bugyi
kénem	10	kén	N.NOM-PSS1S.SG	kén-em
ing	1	ing	N.NOM.SG	ing
ing	1	ing	V.IND.PRS.INDF.3.SG	ing
inget	4	ing	N.SG-ACC	ing-et
oké	5	ok	N.SG-PSS4S	ok-é
vécé	2	vécé	N.NOM.SG	vécé
magot	2	mag	N.SG-ACC	mag-ot
idő	1	idő	N.NOM.SG	idő
eső	7	eső	N.NOM.SG	eső
eső	7	esik	V-V.PTCP.PRS	esik-ő
fú	10	fú	V.IND.PRS.INDF.3.SG	fú
vize	2	vize	N.NOM.SG	vize
vize	2	víz	N.NOM-PSS3S.SG	víz-e
jak	6	jak	N.NOM.SG	jak
tat	1	tat	N.NOM.SG	tat
kakas	13	kakas	N.NOM.SG	kakas
vécében	1	vécé	N.SG-IN+ESS	vécé-ben
kéjem	31	kéj	N.NOM-PSS1S.SG	kéj-em
fázó	1	fázik	V-V.PTCP.PRS	fázik-ó
könyvből	1	könyv	N.SG-IN+ABL	könyv-ből
csíp	3	csíp	V.IND.PRS.INDF.3.SG	csíp
bontok	1	bont	V-IND.PRS.INDF.1.SG	bont-ok
falba	3	fal	N.SG-IN+ALL	fal-ba
erről	1	err	N.SG-ON+ABL	err-ről
nyalókát	1	nyalóka	N.SG-ACC	nyalóka-t
hadad	1	had	N.NOM-PSS2S.SG	had-ad
házikója	2	házikó	N.NOM-PSS3S.SG	házikó-ja
megvéd	1	megvéd	V.IND.PRS.INDF.3.SG	megvéd
hozod	3	hoz	V-IND.PRS.DEF.2.SG	hoz-od
macinak	4	maci	N.SG-DAT	maci-nak
hoznak	1	hoz	V-IND.PRS.INDF.3.PL	hoz-nak
övé	1	övé	N.NOM.SG	övé
övé	1	öv	N.SG-PSS4S	öv-é
macié	1	maci	N.SG-PSS4S	maci-é
síj	3	sí	V-SBJV.PRS.INDF.2.SG	sí-j
mondtad	3	mond	V-IND.PST.DEF.2.SG	mond-tad
ejje	37	ejj	N.NOM-PSS3S.SG	ejj-e
feküdjön	1	fekszik	V-SBJV.PRS.INDF.3.SG	fekszik-jön
máj	16	máj	N.NOM.SG	máj
pohárból	1	pohár	N.SG-IN+ABL	pohár-ból
gázhoz	4	gáz	N.SG-AT+ALL	gáz-hoz
lophat	1	lop	V-POT	lop-hat
lop	1	lop	V.IND.PRS.INDF.3.SG	lop
nyúlhat	1	nyúl	V-POT	nyúl-hat
nyúlhat	1	nyúlik	V-POT	nyúlik-hat
paradicsom	2	paradicsom	N.NOM.SG	paradicsom
leves	1	leves	N.NOM.SG	leves
kukac	1	kukac	N.NOM.SG	kukac
eléri	1	elér	V-IND.PRS.DEF.3.SG	elér-i
etetem	1	etet	V-IND.PRS.DEF.1.SG	etet-em
kapcsolni	1	kapcsol	V-NFIN	kapcsol-ni
Levi	4	Levi	N.NOM.SG	Levi
Tamás	5	Tamás	N.NOM.SG	Tamás
tojó	1	tojik	V-V.PTCP.PRS	tojik-ó
kéjek	57	kéj	N.NOM-PL	kéj-ek
kája	1	ká	N.NOM-PSS3S.SG	ká-ja
dobom	1	dob	N.NOM-PSS1S.SG	dob-om
dobom	1	dobom	N.NOM.SG	dobom
dobom	1	dob	V-IND.PRS.DEF.1.SG	dob-om
kazetta	1	kazetta	N.NOM.SG	kazetta
ágyán	1	ágy	N.SG-PSS3S-ON+ESS	ágy-a-n
ágyán	1	ágya	N.SG-ON+ESS	ágya-n
okik	1	okik	V.IND.PRS.INDF.3.SG	okik
takar	1	takar	V.IND.PRS.INDF.3.SG	takar
kéje	1	kéj	N.NOM-PSS3S.SG	kéj-e
izzik	3	izzik	V.IND.PRS.INDF.3.SG	izzik
hiszek	1	hisz	V-IND.PRS.INDF.1.SG	hisz-ek
fütyül	1	fütyül	V.IND.PRS.INDF.3.SG	fütyül
vezessünk	1	vezet	V-SBJV.PRS.INDF.1.PL	vezet-jünk
zúg	1	zúg	V.IND.PRS.INDF.3.SG	zúg
eldőlt	1	eldől	V-IND.PST.INDF.3.SG	eldől-t
eldőlt	1	eldől	V-V.PTCP.PST	eldől-t
kihúztam	2	kihúz	V-IND.PST.INDF.1.SG	kihúz-tam
kihúztam	2	kihúz	V-IND.PST.DEF.1.SG	kihúz-tam
fényképezik	1	fényképez	V-IND.PRS.DEF.3.PL	fényképez-ik
intézzük	1	intéz	V-IND.PRS.DEF.1.PL	intéz-jük
intézzük	1	intéz	V-SBJV.PRS.DEF.1.PL	intéz-jük
jakjuk	2	jak	N.NOM-PSS3P.SG	jak-juk
húzzuk	1	húz	V-IND.PRS.DEF.1.PL	húz-juk
húzzuk	1	húz	V-SBJV.PRS.DEF.1.PL	húz-juk
szóljon	1	szól	V-SBJV.PRS.INDF.3.SG	szól-jon
nézegessünk	1	nézeget	V-SBJV.PRS.INDF.1.PL	nézeget-jünk
dzsungel	1	dzsungel	N.NOM.SG	dzsungel
hasába	1	has	N.SG-PSS3S-IN+ALL	has-a-ba
hasába	1	hasa	N.SG-IN+ALL	hasa-ba
hasát	1	has	N.SG-PSS3S-ACC	has-a-t
hasát	1	hasa	N.SG-ACC	hasa-t
kígyó	7	kígyó	N.NOM.SG	kígyó
beszélgetnek	1	beszélget	V-IND.PRS.INDF.3.PL	beszélget-nek
hátát	1	hát	N.SG-PSS3S-ACC	hát-a-t
hátát	1	háta	N.SG-ACC	háta-t
banánt	4	banán	N.SG-ACC	banán-t
boksz	1	boksz	N.NOM.SG	boksz
orrát	2	orr	N.SG-PSS3S-ACC	orr-a-t
orrát	2	orra	N.SG-ACC	orra-t
jója	2	jó	N.NOM-PSS3S.SG	jó-ja
ajtójuk	1	ajtó	N.NOM-PSS3P.SG	ajtó-juk
manók	1	manó	N.NOM-PL	manó-k
csinálták	1	csinál	V-IND.PST.DEF.3.PL	csinál-ták
kígyót	1	kígyó	N.SG-ACC	kígyó-t
mesét	3	mese	N.SG-ACC	mese-t
paplant	1	paplan	N.SG-ACC	paplan-t
zseblámpát	1	zseblámpa	N.SG-ACC	zseblámpa-t
pocak	1	pocak	N.NOM.SG	pocak
sátrat	2	sátor	N.SG-ACC	sátor-at
lemegyünk	2	lemegy	V-IND.PRS.INDF.1.PL	lemegy-ünk
vennénk	1	vesz	V-COND.PRS.INDF.1.PL	vesz-nénk
vennénk	1	vesz	V-COND.PRS.DEF.1.PL	vesz-nénk
szoktuk	1	szokik	V-IND.PST.DEF.1.PL	szokik-tuk
később	1	később	ADJ.NOM.SG	később
később	1	késő	ADJ.NOM.SG-CMPR	késő-obb
adtok	1	ad	V-IND.PRS.INDF.2.PL	ad-tok
buták	2	buta	ADJ.NOM-PL	buta-k
hülyék	1	hülye	N.NOM-PL	hülye-k
hülyék	1	hülye	ADJ.NOM-PL	hülye-k
hülye	11	hülye	N.NOM.SG	hülye
hülye	11	hülye	ADJ.NOM.SG	hülye
kender	1	kender	N.NOM.SG	kender
fája	5	fa	N.NOM-PSS3S.SG	fa-ja
dudája	1	duda	N.NOM-PSS3S.SG	duda-ja
fiszek	1	fisz	N.NOM-PL	fisz-ek
zúgó	1	zúg	V-V.PTCP.PRS	zúg-ó
pakolok	1	pakol	V-IND.PRS.INDF.1.SG	pakol-ok
elfogyott	1	elfogy	V-IND.PST.INDF.3.SG	elfogy-ott
elfogyott	1	elfogy	V-V.PTCP.PST	elfogy-ott
bábuk	1	bábu	N.NOM-PL	bábu-k
bábut	4	bábu	N.SG-ACC	bábu-t
zacskó	2	zacskó	N.NOM.SG	zacskó
zacskót	1	zacskó	N.SG-ACC	zacskó-t
jakom	2	jak	N.NOM-PSS1S.SG	jak-om
ekén	1	eke	N.SG-ON+ESS	eke-n
bábu	7	bábu	N.NOM.SG	bábu
tegyem	1	tesz	V-SBJV.PRS.DEF.1.SG	tesz-jem
ezer	2	ezer	N.NOM.SG	ezer
ólomkatonát	1	ólomkatona	N.SG-ACC	ólomkatona-t
mozdonyt	1	mozdony	N.SG-ACC	mozdony-t
vetető	1	vetet	V-V.PTCP.PRS	vetet-ő
gőz	1	gőz	N.NOM.SG	gőz
mozdony	1	mozdony	N.NOM.SG	mozdony
segítek	3	segít	V-IND.PRS.INDF.1.SG	segít-ek
közelebb	1	közel	ADJ.NOM.SG-CMPR	közel-ebb
függönyt	2	függöny	N.SG-ACC	függöny-t
evés	1	evés	N.NOM.SG	evés
pihenek	2	pihen	V-IND.PRS.INDF.1.SG	pihen-ek
bekened	2	beken	V-IND.PRS.DEF.2.SG	beken-ed
nádon	1	nád	N.SG-ON+ESS	nád-on
éjed	1	éj	N.NOM-PSS2S.SG	éj-ed
tévében	3	tévé	N.SG-IN+ESS	tévé-ben
vaja	1	vaj	N.NOM-PSS3S.SG	vaj-a
vettük	1	vesz	V-IND.PST.DEF.1.PL	vesz-ttük
kinézek	1	kinéz	V-IND.PRS.INDF.1.SG	kinéz-ek
kérdezem	1	kérdez	V-IND.PRS.DEF.1.SG	kérdez-em
apué	1	apu	N.SG-PSS4S	apu-é
feküdjek	1	fekszik	V-SBJV.PRS.INDF.1.SG	fekszik-jek
viza	1	viza	N.NOM.SG	viza
sajátom	1	saját	ADJ.SG-PSS1S	saját-om
becsukod	1	becsuk	V-IND.PRS.DEF.2.SG	becsuk-od
vájjak	1	váj	V-SBJV.PRS.INDF.1.SG	váj-jak
hán	1	há	N.SG-ON+ESS	há-n
mentek	1	ment	V-IND.PRS.INDF.1.SG	ment-ek
mentek	1	megy	V-IND.PRS.INDF.2.PL	megy-tek
mentek	1	megy	V-IND.PST.INDF.3.PL	megy-tek
mentek	1	menik	V-IND.PRS.INDF.2.PL	menik-tek
mentek	1	menik	V-IND.PST.INDF.3.PL	menik-tek
mentek	1	ment	ADJ.NOM-PL	ment-ek
felvételt	7	felvétel	N.SG-ACC	felvétel-t
anyukád	1	anyuka	N.NOM-PSS2S.SG	anyuka-d
mamának	2	mama	N.SG-DAT	mama-nak
szobájuk	1	szoba	N.NOM-PSS3P.SG	szoba-juk
feji	1	fej	V-IND.PRS.DEF.3.SG	fej-i
budi	2	budi	N.NOM.SG	budi
popó	3	popó	N.NOM.SG	popó
mani	5	mani	N.NOM.SG	mani
bont	1	bont	V.IND.PRS.INDF.3.SG	bont
messzi	1	messzi	N.NOM.SG	messzi
kuka	1	kuka	N.NOM.SG	kuka
erkély	1	erkély	N.NOM.SG	erkély
atya	1	atya	N.NOM.SG	atya
tanya	3	tanya	N.NOM.SG	tanya
fúj	8	fú	V-SBJV.PRS.INDF.2.SG	fú-j
fúj	8	fúj	V.IND.PRS.INDF.3.SG	fúj
kakast	1	kakas	N.SG-ACC	kakas-t
énekeljek	1	énekel	V-SBJV.PRS.INDF.1.SG	énekel-jek
szomjas	2	szomjas	ADJ.NOM.SG	szomjas
sokkal	1	sokk	N.SG-INST	sokk-val
sokkal	1	sok	ADJ.SG-INST	sok-val
finomabb	1	finom	ADJ.NOM.SG-CMPR	finom-abb
elbújtál	1	elbújik	V-IND.PST.INDF.2.SG	elbújik-tál
kettőtől	1	kettő	N.SG-AT+ABL	kettő-től
lovagoljak	1	lovagol	V-SBJV.PRS.INDF.1.SG	lovagol-jak
meghalni	2	meghal	V-NFIN	meghal-ni
dőlök	2	dől	V-IND.PRS.INDF.1.SG	dől-ök
meséd	1	mese	N.NOM-PSS2S.SG	mese-d
sínt	5	sín	N.SG-ACC	sín-t
találtam	1	talál	V-IND.PST.INDF.1.SG	talál-tam
találtam	1	talál	V-IND.PST.DEF.1.SG	talál-tam
énem	1	én	N.NOM-PSS1S.SG	én-em
nyomtam	1	nyom	V-IND.PST.INDF.1.SG	nyom-tam
nyomtam	1	nyom	V-IND.PST.DEF.1.SG	nyom-tam
apuhoz	1	apu	N.SG-AT+ALL	apu-hoz
kend	1	ken	V-SBJV.PRS.DEF.2.SG	ken-d
bekented	1	beken	V-IND.PST.DEF.2.SG	beken-ted
manót	3	manó	N.SG-ACC	manó-t
menjek	1	megy	V-SBJV.PRS.INDF.1.SG	megy-jek
menjek	1	menik	V-SBJV.PRS.INDF.1.SG	menik-jek
védd	1	véd	V-SBJV.PRS.DEF.2.SG	véd-d
pálya	6	pálya	N.NOM.SG	pálya
gyógyítom	1	gyógyít	V-IND.PRS.DEF.1.SG	gyógyít-om
bekenjük	4	beken	V-IND.PRS.DEF.1.PL	beken-jük
bekenjük	4	beken	V-SBJV.PRS.DEF.1.PL	beken-jük
szórjuk	1	szór	V-IND.PRS.DEF.1.PL	szór-juk
szórjuk	1	szór	V-SBJV.PRS.DEF.1.PL	szór-juk
állva	1	áll	V-V.CVB	áll-va
bugyit	1	bugyi	N.SG-ACC	bugyi-t
Zolinak	1	Zoli	N.SG-DAT	Zoli-nak
testvére	1	testvér	N.NOM-PSS3S.SG	testvér-e
év	1	év	N.NOM.SG	év
meghaltam	2	meghal	V-IND.PST.INDF.1.SG	meghal-tam
utca	2	utca	N.NOM.SG	utca
éves	2	éves	N.NOM.SG	éves
éves	2	éves	ADJ.NOM.SG	éves
palacsintát	1	palacsinta	N.SG-ACC	palacsinta-t
segítesz	2	segít	V-IND.PRS.INDF.2.SG	segít-sz
vejed	2	vő	N.NOM-PSS2S.SG	vő-ed
vejed	2	vej	N.NOM-PSS2S.SG	vej-ed
induljunk	2	indul	V-SBJV.PRS.INDF.1.PL	indul-junk
csigabigát	2	csigabiga	N.SG-ACC	csigabiga-t
énekelsz	1	énekel	V-IND.PRS.INDF.2.SG	énekel-sz
appom	1	app	N.NOM-PSS1S.SG	app-om
kiflit	6	kifli	N.SG-ACC	kifli-t
ének	1	ének	N.NOM.SG	ének
ének	1	én	N.NOM-PL	én-ek
benzin	1	benzin	N.NOM.SG	benzin
boltból	2	bolt	N.SG-IN+ABL	bolt-ból
motorom	1	motor	N.NOM-PSS1S.SG	motor-om
leszállna	2	leszáll	V-COND.PRS.INDF.3.SG	leszáll-na
tápot	1	táp	N.SG-ACC	táp-ot
tálcája	1	tálca	N.NOM-PSS3S.SG	tálca-ja
elveszed	3	elvesz	V-IND.PRS.DEF.2.SG	elvesz-ed
raknak	1	rak	V-IND.PRS.INDF.3.PL	rak-nak
pörget	1	pörget	V.IND.PRS.INDF.3.SG	pörget
szigetben	1	sziget	N.SG-IN+ESS	sziget-ben
morzsa	1	morzsa	N.NOM.SG	morzsa
minta	1	minta	N.NOM.SG	minta
hátában	1	hát	N.SG-PSS3S-IN+ESS	hát-a-ban
hátában	1	háta	N.SG-IN+ESS	háta-ban
írjuk	1	ír	N.NOM-PSS3P.SG	ír-juk
írjuk	1	írjuk	N.NOM.SG	írjuk
írjuk	1	ír	V-IND.PRS.DEF.1.PL	ír-juk
írjuk	1	ír	V-SBJV.PRS.DEF.1.PL	ír-juk
magnója	1	magnó	N.NOM-PSS3S.SG	magnó-ja
kéké	1	kék	N.SG-PSS4S	kék-é
kéké	1	kék	ADJ.SG-PSS4S	kék-é
kisbabát	1	kisbaba	N.SG-ACC	kisbaba-t
fölszállt	1	fölszáll	V-IND.PST.INDF.3.SG	fölszáll-t
fölszállt	1	fölszáll	V-V.PTCP.PST	fölszáll-t
megkérte	1	megkér	V-IND.PST.DEF.3.SG	megkér-te
testemet	1	test	N.SG-PSS1S-ACC	test-em-et
testemet	1	testem	N.SG-ACC	testem-et
helyé	1	hely	N.SG-PSS4S	hely-é
akad	1	akad	V.IND.PRS.INDF.3.SG	akad
mosok	1	mos	V-IND.PRS.INDF.1.SG	mos-ok
felmegyek	1	felmegy	V-IND.PRS.INDF.1.SG	felmegy-ek
tojást	3	tojás	N.SG-ACC	tojás-t
adtunk	2	ad	V-IND.PST.INDF.1.PL	ad-tunk
zsemlét	1	zsemle	N.SG-ACC	zsemle-t
néninél	1	néni	N.SG-AT+ESS	néni-nél
foga	1	foga	N.NOM.SG	foga
foga	1	fog	N.NOM-PSS3S.SG	fog-a
lemosod	1	lemos	V-IND.PRS.DEF.2.SG	lemos-od
fogát	1	fog	N.SG-PSS3S-ACC	fog-a-t
fogát	1	foga	N.SG-ACC	foga-t
bedobtad	1	bedob	V-IND.PST.DEF.2.SG	bedob-tad
fújd	1	fúj	V-SBJV.PRS.DEF.2.SG	fúj-d
fenekem	2	fenék	N.NOM-PSS1S.SG	fenék-em
tányérba	1	tányér	N.SG-IN+ALL	tányér-ba
ötöt	2	öt	N.SG-ACC	öt-öt
hozzátesszük	1	hozzátesz	V-IND.PRS.DEF.1.PL	hozzátesz-jük
gyümölcs	2	gyümölcs	N.NOM.SG	gyümölcs
húzok	1	húz	V-IND.PRS.INDF.1.SG	húz-ok
lakjam	1	lakik	V-SBJV.PRS.DEF.1.SG	lakik-jam
kivettük	1	kivesz	V-IND.PST.DEF.1.PL	kivesz-ttük
párja	1	pár	N.NOM-PSS3S.SG	pár-ja
forma	1	forma	N.NOM.SG	forma
ananász	1	ananász	N.NOM.SG	ananász
legót	1	legó	N.SG-ACC	legó-t
függönyre	1	függöny	N.SG-ON+ALL	függöny-re
Budához	1	Buda	N.SG-AT+ALL	Buda-hoz
leveted	1	levet	V-IND.PRS.DEF.2.SG	levet-ed
héját	7	héj	N.SG-PSS3S-ACC	héj-a-t
héját	7	héja	N.SG-ACC	héja-t
dinnyének	1	dinnye	N.SG-DAT	dinnye-nek
helyed	1	hely	N.NOM-PSS2S.SG	hely-ed
szúnyog	10	szúnyog	N.NOM.SG	szúnyog
köti	10	köt	V-IND.PRS.DEF.3.SG	köt-i
kemencébe	2	kemence	N.SG-IN+ALL	kemence-be
jakja	2	jak	N.NOM-PSS3S.SG	jak-ja
bolha	4	bolha	N.NOM.SG	bolha
mondj	1	mond	V-SBJV.PRS.INDF.2.SG	mond-j
hemed	1	hem	N.NOM-PSS2S.SG	hem-ed
tehenet	2	tehén	N.SG-ACC	tehén-et
tehenek	2	tehén	N.NOM-PL	tehén-ek
tarkát	1	tarka	ADJ.SG-ACC	tarka-t
énekeljük	1	énekel	V-IND.PRS.DEF.1.PL	énekel-jük
énekeljük	1	énekel	V-SBJV.PRS.DEF.1.PL	énekel-jük
kaja	1	kaja	N.NOM.SG	kaja
pénztárnál	1	pénztár	N.SG-AT+ESS	pénztár-nál
vegyem	1	vesz	V-SBJV.PRS.DEF.1.SG	vesz-jem
tizenöt	2	tizenöt	N.NOM.SG	tizenöt
tartani	1	tart	V-NFIN	tart-ani
szivacsot	1	szivacs	N.SG-ACC	szivacs-ot
Mikié	2	Miki	N.SG-PSS4S	Miki-é
megfizetett	1	megfizet	V-IND.PST.INDF.3.SG	megfizet-ett
megfizetett	1	megfizet	V-V.PTCP.PST	megfizet-ett
jaknak	1	jak	N.SG-DAT	jak-nak
katonának	3	katona	N.SG-DAT	katona-nak
megmondtad	1	megmond	V-IND.PST.DEF.2.SG	megmond-tad
becsípi	1	becsíp	V-IND.PRS.DEF.3.SG	becsíp-i
segítsen	1	segít	V-SBJV.PRS.INDF.3.SG	segít-jen
erdő	2	erdő	N.NOM.SG	erdő
eke	1	eke	N.NOM.SG	eke
kifli	1	kifli	N.NOM.SG	kifli
sín	1	sí	N.SG-ON+ESS	sí-n
sín	1	sín	N.NOM.SG	sín
mondod	1	mond	V-IND.PRS.DEF.2.SG	mond-od
gazda	1	gazda	N.NOM.SG	gazda
kocsihoz	1	kocsi	N.SG-AT+ALL	kocsi-hoz
beszélj	2	beszél	V-SBJV.PRS.INDF.2.SG	beszél-j
követ	1	követ	N.NOM.SG	követ
követ	1	kő	N.SG-ACC	kő-et
követ	1	követ	V.IND.PRS.INDF.3.SG	követ
komoly	1	komoly	ADJ.NOM.SG	komoly
egyetem	1	egyetem	N.NOM.SG	egyetem
hólyag	1	hólyag	N.NOM.SG	hólyag
zsebkendővel	3	zsebkendő	N.SG-INST	zsebkendő-vel
tálcát	1	tálca	N.SG-ACC	tálca-t
köldök	1	köldök	N.NOM.SG	köldök
földje	1	föld	N.NOM-PSS3S.SG	föld-je
földje	1	földje	N.NOM.SG	földje
teje	3	tej	N.NOM-PSS3S.SG	tej-e
tíz	3	tíz	N.NOM.SG	tíz
tizenegy	1	tizenegy	N.NOM.SG	tizenegy
tizennyolc	4	tizennyolc	N.NOM.SG	tizennyolc
barack	1	barack	N.NOM.SG	barack
