Word,Frequency
kum,1
megvagy,1
elvágod,2
ujjaidat,1
székej,1
bamb,5
elte,1
piszi,2
szubána,1
natyszuban,1
pacsita,1
evõeszközt,2
egyem,2
villával,2
segítsél,10
isznak,2
narancslét,7
narancslé,2
amelyikbe,1
kismacit,2
felejtik,2
esõben,2
füles,7
viá,1
düt,1
gyûjt,1
sétálsz,2
micimackóhoz,1
tig,1
nyuszihoz,2
hátte,2
labdáztok,1
szerettek,1
zsebibaba,2
kanga,1
tetején,2
seper,6
miket,6
falevél,1
szorgalmas,1
sepregetsz,2
bevered,2
hjo,1
mimijá,1
oson,1
szatyorba,2
gyü,1
gyümö,3
hintáznak,5
mászókára,1
másznak,1
rajzolnak,2
segi,1
szerelnek,1
nagyágyba,2
szereztük,1
múltkor,5
mindenbõl,1
labdád,1
higen,2
honem,1
hnta,3
megázzanak,1
esõn,1
felejtette,1
labdázik,2
vonatnak,3
síne,1
szerelik,1
összeszerelték,1
szalad,7
maciért,2
fürdõkádban,3
elõbújt,1
törülközõbõl,1
fürdõkád,4
ebü,1
biciklizik,4
hntapanta,1
kisfiúhoz,1
lapátol,1
elesik,1
hom,4
törölgetik,1
megtörölgetni,2
esõbe,1
megázott,1
tötö,3
gyógyítják,1
meggyógyítani,3
gyógyítsd,1
kirakjuk,1
megkukucskáljuk,2
pupute,1
puputeve,9
púpostevés,1
sége,1
ellak,2
puputevébõl,1
máshogy,1
doboza,2
eszkimópuszit,1
bábot,1
figyeli,1
eseményeket,2
figyelek,3
nevetett,1
nevessél,2
hihihihihi,3
evok,1
mögötted,6
bepakolni,1
tetõ,1
etett,2
elteszed,1
fenekedbe,1
harapjak,1
tányérodat,1
senkádat,1
sámol,2
számológéped,1
színût,3
fölsõ,1
lejjebb,2
idehúzza,1
pipapa,4
ledöntöd,1
felhúzzam,4
sötétet,1
lehúzzam,1
redõnyt,1
babar,5
maba,2
ormányába,1
kettejé,1
bögre,4
föladjam,1
kalapját,1
gumit,1
beakasztani,1
vetítesz,1
elefántok,9
felhõk,1
dobol,1
kezén,1
eléteszed,1
eltakarod,3
íjen,1
takaom,2
takao,1
lejárt,2
redõny,1
enged,3
beszélgetni,2
szivacsot,5
kiöblíti,1
szólhatsz,1
kijõ,1
kimossa,2
szab,1
söp,2
érdekeset,1
útból,1
szivacshuzata,1
kimosott,1
bákom,1
zsákó,1
mester,1
nekimész,1
valaminek,1
lavór,1
bendõ,2
beletetted,2
lavórba,1
felhúzod,1
kócerájba,1
bántsad,1
lavórt,2
anyucinak,3
rosszálkodjál,1
vizesek,1
háromig,4
beteszlek,1
rácsosba,1
Istenem,1
nagyszoba,6
dereka,2
hátulját,1
történet,1
Marci,3
orromon,1
szeplõ,1
boglyas,1
kedvem,1
cimborám,1
versek,1
cipizlek,1
szuszogmány,2
öltözködni,1
háromra,1
piú,1
szuszmákolás,1
set,1
sáká,1
fölhúzzuk,1
nanana,2
fényképalbumot,1
fényképa,1
albumban,1
idehozzam,3
mamát,1
mindakettõt,1
idébb,3
megnézegetjük,1
lásd,1
repülõgép,1
bodó,2
rákok,1
teknõsbékák,1
ráják,1
cápának,1
rák,2
tengeri,1
temetõ,2
Párizsban,1
lapozol,2
ilye,5
dáni,3
Ivon,2
Sárinak,1
készült,1
sáji,1
tünde,5
bobó,5
obó,2
Móni,1
család,1
Fanni,1
terhes,1
nadrágba,1
járt,2
onnat,1
hasából,1
kibújtál,1
Julcsi,16
Judit,4
Julcsiéknál,1
Takács,1
Julcsisat,1
Julcsinak,1
keresztelõje,1
keresztanyukája,1
keresztapukája,1
megyü,1
Mauritius,1
elmen,2
Olaszországba,1
sétáx,1
fõzni,1
készültek,1
Afrikában,1
laktunk,2
olvas,2
éppenséggel,1
találod,1
szárad,1
szárítókötélen,1
mamam,2
piacol,1
megnéztük,2
eltehetem,1
gabu,2
megkérdezzük,2
anyut,19
sete,1
gabo,2
indiszkrét,1
sajátodat,1
füdik,1
rászólni,3
ebújik,4
babakossi,3
mejött,2
ikeába,4
becsönget,5
becsöngetett,1
kossi,1
kiszalad,7
kisza,1
szaladgál,1
ablakkeretek,1
törtek,1
ablakról,1
csing,5
csöng,1
munkahely,8
munkahelyen,1
dolgoztak,1
betûkkel,1
tanul,3
tanulják,1
betûket,1
megfürdött,2
megjön,1
üljenek,3
ládán,1
munkahelyre,2
munkahelyük,1
elõre,3
járnak,1
itthagyják,1
mejjött,1
ede,6
szemetet,6
O,6
lábadon,4
csúszdákat,1
odatartod,1
csúszda,11
ráülhet,1
kényelmes,1
tartozik,5
kakáztál,2
érzem,2
oldva,1
jegesmedvének,1
gyerekoroszlán,1
zsiráf,31
kicserélni,1
Pannával,1
kocsink,1
tudnám,3
sehol,5
kölykök,1
izét,2
könnyen,3
összedõl,2
memememe,2
hoka,1
cserélnünk,1
feneked,2
csibe,7
fölülnél,1
ledõlt,3
dõl,1
popsikenõcs,2
légyszi,4
olvassál,1
könyvbõl,1
téve,1
pelenkád,1
vihogi,1
bedugtad,2
ürge,4
fényképeztél,1
nagylány,1
hölgy,4
viselkedtél,1
csöndbe,2
vártál,1
szivecskédet,1
tüdõdet,1
hika,2
tüdõ,1
metõ,1
oltást,1
meséled,1
oltás,1
legközelebb,5
szurit,2
szuri,9
örülj,2
megin,3
hallgatózás,1
jab,1
pingpong,2
eltörhet,1
nenene,1
kacagókrumplit,1
ebédeltél,1
kimennni,1
esõkabátoddal,1
esõkabát,3
befejezte,1
dolgát,1
kimentek,1
összerámolja,1
szobádat,2
porszívózni,1
szívja,3
porszívó,12
elvan,1
momo,1
beszippantja,2
apróságokat,1
kakás,1
látszol,13
videó,2
Segítsek,1
bontsd,1
Kinyitni,2
Kellene,1
mesekönyv,1
Megkérjük,1
Manó,1
újságot,2
sarkát,3
Ejnye,1
Menj,2
lábadra,6
Pisi,1
becsípi,2
nyomjad,7
kakit,6
sírás,1
Nyomjad,1
Ahm,1
Macika,3
megmutat,1
Maradj,1
Né,1
mutat,3
hívtak,1
Ő,5
kakát,4
ső,1
Értem,1
pisit,6
nyomjál,1
Azok,5
micsodák,2
harisnyanadrágok,1
Pólók,1
Sínagáj,1
Zöld,1
Kék,2
Piros,2
Lilás,1
ruhák,1
felhúzt,1
Harisnyanadrágot,1
Picik,1
Abba,1
öltözött,2
Köpenybe,1
köpeny,1
Fürdőköpeny,1
Lapozzál,1
biciklin,2
Szépen,1
lapozzál,1
ipiapacs,1
szálljon,1
fürdőkádhoz,1
fürdesz,2
kinézni,1
szellőztetni,1
meggyógyítson,2
háztetőre,2
kívülre,1
mimia,4
kinézel,1
kiku,1
kikukucskál,2
kikuk,1
dehát,5
becsuk,1
babaágy,1
Bécs,6
Bécsbe,4
jártatok,3
tréfálsz,1
melyikőtök,1
gyógyítsál,1
lefekszek,1
vizsgáljál,1
hasával,1
többieket,1
mindannyian,1
fürdőkád,3
bekukucskálsz,1
beszélgetsz,1
felmegyünk,1
lépcsőt,3
amin,3
hajol,2
lehajol,2
odaadjam,2
csináljanak,2
lehajolnak,1
hajoltok,1
útyó,1
összeépítjük,2
fölült,3
banánod,1
csúszdászni,1
öl,1
sutty,1
su,1
beszéljen,2
pity,4
ménem,2
ojojm,1
kakka,1
pitei,1
vacsorakor,1
gög,1
szivacson,3
levet,1
összefogom,1
tyádban,1
gatyóban,1
kika,1
ládából,2
picikém,6
popsi,1
kakában,1
járkálni,1
magyarázni,1
ju,3
sje,1
teszlek,1
hmta,1
megigazítod,1
szőnyeget,2
építettetek,3
hisztizzél,2
haoháh,1
pólyásbaba,2
megpuszilni,3
hasadat,3
puszilja,1
átmegyünk,4
boltosat,3
ledobtad,2
dedapa,1
guga,1
bekenje,1
kenőccsel,3
lábacskádon,1
mitől,17
ráncos,3
talpacska,3
beszéltünk,1
boltos,3
vásárló,2
kosárkámmal,1
kosárkával,1
tya,1
koi,1
tye,1
pantye,2
sep,24
netom,1
sepert,3
porszívozott,3
sepe,21
poleve,1
ana,34
ponem,1
koneki,1
söpörhetsz,2
jövő,1
hupsz,1
kirakom,1
darabjai,1
gyüm,6
berakta,1
ihi,1
adhatok,5
szólna,1
ananászhoz,1
spárga,1
gyümölcslevet,1
zöldborsót,4
nagyszerű,2
vevő,1
mozoghatsz,1
háttal,1
álunk,1
kiegészítés,1
eöö,1
kamerázik,1
felemeli,3
megetetni,2
etessétek,1
bibaba,3
etessük,1
vui,1
legkisebb,1
utánozod,1
apádat,1
filmeznek,1
állvány,1
filmezd,1
szemecskédre,1
egyszerűen,1
békajátékot,1
pillangós,1
megnézegessük,1
verseket,1
saka,1
képeslapok,1
kaptak,2
barátaiktól,1
kirakták,1
kandalló,2
leestek,2
gyertyája,1
tűz,1
tortán,2
gyümölcsökből,1
zöldségekből,1
vigyen,3
gyügyügyü,1
befáradni,1
szájából,1
kapják,1
Micimackó,1
pattogtatni,1
késem,1
magáé,1
liter,2
veszett,2
mindenhol,1
azóta,1
egyelore,1
elvesszenek,1
elfelejtjük,1
ppá,2
szétszórtál,2
kiszedi,1
hazajön,1
kes,1
piciké,1
terülj,2
asztalkám,1
teríts,2
hitá,2
kenguruknak,1
Kangának,11
zse,1
mibõl,1
boó,1
megsütötted,1
eldobtad,4
sepersz,2
seprû,2
félretesszük,1
dobozhoz,1
fordítsd,3
melyikbe,5
sáko,5
megpusziltad,2
pusziltad,6
Zsebibabát,4
betegyük,3
amelyikben,3
kinnfelejtenek,1
bée,1
Zsebiba,1
vam,1
unatkoznak,1
búb,1
behozta,1
meggyógyítják,1
meggyógyítja,4
gyógyítasz,1
Kangát,2
videónk,1
sepejni,1
valmit,1
levered,2
szomszédok,1
lázmérõ,1
kopogásra,2
ivvu,1
bögrébol,1
öntsek,1
bögrédben,1
itókád,1
másikból,1
narancslevet,1
työ,1
főzől,2
társad,1
főzdögélhetsz,1
igya,1
program,1
megsül,1
ananászturmix,2
turmixot,2
ananászturmixot,1
kosárból,1
zöldségek,1
főzelék,2
zöldborsóból,1
sárgarépából,1
alján,2
kosárnak,1
sárgarépa,1
zöldborsó,1
hoppa,1
betegyem,2
majmot,2
állathoz,1
főzzünk,1
kavarjam,1
kavarni,3
kavarjuk,1
kavard,1
fedelét,1
megkavarod,1
előkészítheted,1
tányérokat,2
elkezdheted,1
tányéromba,2
tányérom,7
kanalam,1
tányérod,1
táné,1
nagytányér,1
vágsz,2
azokkal,1
tányérra,1
gm,2
összevágtad,1
tányéromra,1
tányérjába,1
főzted,1
benézek,1
készítesz,3
fölvágod,1
sosem,1
idejövök,6
tányéromhoz,1
szaga,2
fölvágtad,1
hhm,3
vágjam,1
fölszeleteli,1
almalét,3
eperlét,1
főzőcskézünk,2
főzőcskézni,1
megtanítjuk,1
főzünk,3
kevered,4
só,1
konyhásat,1
főzőcskézel,1
csapat,1
Pali,1
kumplit,1
zöldborsófőzelék,1
pohá,1
cumiból,2
tányéromból,1
kamampi,1
főzzél,2
kamerázol,2
összefirkálta,1
összefirkálni,1
Sándor,1
alias,1
Petrovics,1
Vörösmarty,1
kergetni,1
madarakat,3
kergetsz,1
galambokat,1
nénimö,1
néöm,1
Csaba,4
csaba,1
vacakolj,1
megetetjük,1
ananászodat,5
hoppsza,1
visszadjam,1
evészet,1
eltetted,1
bohócé,1
sótartó,2
sózd,1
poharával,1
lepihenek,1
kispárna,2
telehassal,1
szunyózna,1
finomság,2
blü,1
hepe,1
kakap,1
sparheltot,1
kompi,2
megkevered,1
krumplival,1
kanalak,1
öeöe,1
csacsiknak,1
sako,1
ültessem,1
eheti,1
bodor,2
epe,3
kapjon,1
ehetnek,1
rendetlenség,3
ib,1
im,1
pénze,1
fürdõkádba,3
bócsa,1
Pankát,2
takarí,1
takarítást,1
idetûzzük,1
birkák,1
bíka,2
birka,3
teh,1
disznók,1
malacnak,3
traktoron,4
traktorra,1
igazítsd,2
malacos,1
folytatása,1
tehenet,8
bohócosat,1
fordítani,1
bubót,1
ejva,1
dobozába,1
sipa,1
papucsai,2
papucsbolt,1
papucsboltból,1
vettétek,1
választotta,2
zöd,4
dobozzal,4
bezzeg,1
összeillenek,1
krokodilnak,1
kirak,1
elrak,2
kupit,1
becsukjam,1
autós,3
elrakni,1
fajátékkal,1
meglököd,1
lök,6
bimb,1
lelökted,2
szomorkodjon,2
épít,9
állót,1
építsen,2
építhet,1
beépítse,1
álló,1
bohoc,1
sirni,2
húha,4
toronnyal,1
ellökted,1
felborítottad,1
rosszalkodtál,3
sírjanak,1
sírhatnak,1
lelökheti,2
löki,1
lelöki,1
szúnyókál,1
puszikák,1
kaptuk,2
pankától,1
Pankától,1
puszikat,1
házasságunkra,1
dag,1
vo,3
dinak,1
épüljön,1
ettõl,1
elszomorodik,1
süni,8
huszonhat,1
állítani,2
elbujóst,1
Lepottyant,1
Ideteszem,1
bánunk,1
bölcsődébe,1
Anyuhoz,1
Játszótérre,2
homokozójátékot,1
Sét,1
ázni,1
Nekünk,1
Homokozójátékot,2
előkeressük,1
homokozzál,2
Hintázni,1
Homokozni,1
Elbújok,1
előled,1
takaród,1
Sokáig,1
világgá,4
Hiányzott,1
Hiányzik,1
csavarogtál,2
hazamenjünk,1
Megjöttünk,1
lakunk,3
Játszunk,1
Jajjajjajjajj,1
jajjajjajj,1
játékaidat,1
Igy,1
Ágyat,1
Hideg,1
fölülre,1
Kéne,1
ruhadarab,1
Picit,1
eso,2
Fázol,1
öltözve,1
hegye,6
Hajjaj,1
gyerekre,1
Nagynéni,1
háháhá,1
háháháháh,1
Ugrabugrásat,1
kisgyerekek,1
kisgyerekem,1
Fölmászunk,1
alvós,1
alvósjátékomat,1
Kisbabának,1
Fekszik,1
Szervusztok,3
Jöttetek,1
Alszik,1
Felébresztjük,1
felébredt,3
kiságyába,1
Éhes,1
gyerkocöm,1
innet,1
Egérke,1
gyerkőcömet,1
szomorodva,1
elveszett,3
szomorkodik,3
Jaaaj,1
macikához,2
egérkéhez,2
Elmehetünk,1
Ak,1
Viszünk,1
Ilyeket,1
Azokat,1
Hoztunk,1
Bizony,2
szombat,2
behozhatom,1
maradjak,1
felhúzzuk,3
felülünk,1
lábacska,1
kéem,1
elõvehetem,1
várok,1
elõveszi,1
huhao,1
füö,1
sengázunk,1
vécé,5
ideteszük,1
tükröt,1
elrakja,3
kazetta,10
magnóban,2
zuhanyfülke,1
mosdóra,1
fürdetni,1
kádban,8
fürdõhab,1
sam,1
megfürdeti,1
duplós,2
összeépíthetjük,1
sip,1
zu,4
lehúzza,2
vécét,1
fölemeljem,1
ideálljon,1
go,12
nadrágját,6
arcocskáját,1
leöblítjük,1
fektesd,2
nyûgös,1
gond,2
kuá,3
kézmosó,1
bimbamozik,1
fúrnak,1
építkeznek,1
eláll,1
sampó,1
áu,2
magával,1
alváshoz,1
macikáját,1
babáját,1
tejesüvegbõl,1
megissza,1
pláne,1
lefekvés,2
issza,4
cumisüvegbõl,1
darabkáját,1
földrõl,3
ubu,1
abo,2
kipróbáljuk,1
elférne,1
kedi,2
ablakait,1
ablakszárny,1
kipi,3
bababab,1
toony,1
ettep,1
cipõvel,1
papucsban,1
pau,1
visszaviszi,1
cipõt,2
visszavigye,1
lépj,1
duplókra,1
összetörnek,1
szóltam,1
dobhatjuk,1
bok,1
lot,1
sákó,4
fontos,4
dab,2
bui,1
porszívózunk,1
kutyához,1
kutyák,2
bokrokat,1
pisilik,1
óvodások,1
iskolások,3
pisilhet,1
akár,1
cipõdön,1
zsebre,2
hepi,1
bubi,5
nyissam,3
ebé,5
ebe,8
körtemag,8
mézescsuporba,2
hüha,1
körtemagod,1
körtőbe,1
körtebe,2
körtébe,2
kí,1
bejí,1
beig,1
szülinap,1
szülinapjára,1
mézescsuprot,1
körtemaggal,1
kinyithatom,1
temag,1
mézescsuporban,1
ncs,2
kincset,1
ülő,1
tetetete,1
sehod,1
mézescsupor,1
körtő,1
körtéből,1
találkozik,1
gólyával,4
találkozott,2
lapon,1
harang,3
húzzák,2
harangot,1
kisegér,5
baga,1
mesél,6
elmeséljem,3
réten,1
látták,1
körbeállták,1
szárára,1
hátára,5
nyit,7
nyitotta,1
szemével,3
csuk,1
fökeljen,1
fölkeljen,1
emesél,1
könyvnek,1
eleje,2
ecsetével,1
tartja,4
szőke,3
fonva,1
vörös,1
göndör,1
őneki,1
utazik,7
játékvonaton,1
hárman,2
utazgatnak,1
megmutatjuk,1
odaviszi,1
szitakötő,7
szitakötőt,1
versike,2
megfázott,1
varrtunk,1
fektetni,1
betakar,3
nyamnyam,1
hóka,1
popsiját,1
fekü,2
haga,1
meghallgat,1
megó,1
gyógyul,2
elmesé,1
aludjék,2
lángot,2
leguggoljék,1
guggolnak,1
táncolnak,4
dombra,2
beugrott,1
tato,1
hí,16
doktór,1
bohóckám,1
fenekét,1
fütyije,6
megfürdi,1
lemossák,1
ráhúzni,2
megszárít,1
megfázzon,3
megszárítjuk,1
törölgetni,1
pulóverét,1
üj,2
babakocsiban,5
teg,2
könyvjelzõt,1
samu,1
csakó,1
Béc,1
vásá,2
sengan,1
raktál,2
muti,2
gyûrû,1
gyûrût,1
vövö,1
megmondanád,1
bima,1
söpi,2
sipi,1
sopi,2
szopi,2
zsírkréta,2
szopizik,1
sabo,3
sí,1
komp,5
gombok,1
din,1
szuper,4
holdnak,1
halandzsa,1
sürgölõdsz,1
zsírkrétákat,5
levinni,1
átvinni,1
csomagolj,1
deom,1
csibész,2
putyi,3
mutyi,2
rajznak,1
tizenöt,5
Beékéscsaba,1
méj,2
Guggolj,1
Morcos,1
M,1
mosógép,1
néznem,1
kamerázok,6
guggolsz,1
szülinapot,7
xxxx,4
Szép,1
lég,1
doá,2
ruhádra,1
szõnyegre,1
selbeg,1
melegíteni,1
kisebbik,1
fele,1
megnyomogatjuk,1
kukacot,1
daba,1
sodorgasd,1
körkörösen,1
sodorgatni,1
szemei,1
seme,3
simmi,2
gyurmázz,1
káki,2
kapi,1
háu,1
oake,2
mamma,1
gyurmás,1
huka,1
memi,1
kokoko,1
kancsóba,1
leessen,1
mapa,4
peme,1
csinálhatok,2
melyikbõl,1
ebbm,1
böge,2
gobo,1
kenyé,2
tiki,1
gyurmázás,1
kán,2
gombóchoz,1
keverjem,1
kaná,1
guó,1
kiskendõddel,1
teddd,1
késsel,3
gyo,1
gyuma,1
behozzuk,1
kendõdet,1
enyimet,1
klasszul,1
nagymamáék,2
lerámolni,1
várd,3
míg,2
törölgetheted,1
hmh,1
törölgesd,1
Paka,2
száradnia,1
padli,1
ví,2
csacsizni,1
Péte,10
lepihensz,1
aludjunk,2
föke,3
ejeti,1
borsófõzeléket,2
sültkumpit,1
szap,1
kesze,1
éb,4
fölébred,1
ébresszük,1
elõle,1
keti,1
kana,1
arcodat,5
átlátszik,1
mozo,2
függönynél,1
tana,2
tanna,1
táncikálsz,1
rángasd,2
ráesik,1
hívjak,1
mondunk,1
kakának,1
tyotyó,1
jöjjenek,2
gyógyítsa,2
elmeséljük,6
fürdött,5
fürdettük,1
leopárdnak,1
veszteg,1
kúp,1
rádadjam,1
kender,3
lee,1
húzta,25
nyúzta,2
siratta,1
has,1
pocó,3
dib,6
deb,1
beveszünk,1
kanalasat,2
láz,1
meseláda,2
hõmérõt,1
rugdosd,2
szemüvegét,1
nagyágyra,1
emu,2
zsupsz,1
hüje,1
ellopja,1
visszalopjuk,1
szunyókálnak,1
labdánkkal,1
puszikra,1
ébredtünk,1
labdánkat,1
vódó,1
loptad,1
megfogunk,1
csikizni,1
csikiliki,1
csikilik,1
megcsikiztük,1
manót,4
ebúji,2
vudó,1
szelet,2
berakod,2
zsákukba,1
cicazsákot,1
ken,4
megkened,1
májkrém,1
májkrémmel,1
guj,1
gurigázni,4
gurigával,1
gurítsad,1
elém,1
felállítsuk,1
szólunk,2
nyuszival,2
meggyógyítjuk,4
csigát,1
búsulj,2
csigakocsi,1
alvósmaci,1
pup,1
púpjaid,1
felülhetek,1
hátadra,1
felült,1
felüljön,3
nyuszinak,3
húzzam,2
eltevegelek,1
kimenjünk,2
voka,1
vigyek,1
magammal,1
megterítettél,1
megfésülve,1
megfésül,1
köröket,1
nina,1
fülescsacsi,1
jetek,1
beszélgetünk,4
macóval,1
micimackóval,1
mirõl,1
meséljünk,6
végével,2
kamerázni,1
gü,1
eltépjem,1
hegyezni,1
kicsorbult,1
odaadjuk,3
kihegyezi,1
rajzosat,1
megpusziljam,4
fölállítsam,1
üdü,1
benézel,1
tuk,15
kinyitod,3
tua,4
kombacsi,1
kaba,3
kab,2
teap,1
tako,1
karácsonyfát,1
bábitól,1
terítsem,1
melléfeküdjön,1
felvegyem,1
hányat,2
kettõt,1
Pankánál,1
teti,4
táem,1
botuta,1
tuotátozol,1
ab,2
mátuta,1
ziku,2
zi,1
didá,1
tutá,3
bom,3
hoztad,6
öhm,2
orrom,3
Bo,1
különösen,1
tükröset,1
behuppantlak,1
apuhoz,3
megittuk,1
ágyát,5
átvisszük,1
szobájába,1
megye,2
telefonban,1
Békéscsabán,1
Kint,1
Városerdõn,1
kipukkad,1
címe,3
Naaa,1
Pocokcsalád,2
Anyukapocok,1
gyerekpocok,1
apukapocok,1
pocok,3
városban,2
meglepetés,1
Tudom,1
Kiscsaládunk,1
megnézze,2
tettük,3
jottünk,1
különben,3
törhetnénk,1
fejünket,1
parkoljunk,2
Látjátok,1
jelzést,1
mielõtt,1
átmennénk,1
úttesten,2
Jessica,5
Emeli,1
lelépjenek,1
úttestrõl,1
érhet,1
bárkit,1
cukrászda,1
elhaladva,1
pocokgyerekeknek,1
étvágya,1
támad,1
Lulu,3
érzi,1
kóstolgatna,1
Mama,2
csokisat,1
Sebastien,3
Olyat,1
áruházba,1
Természetesen,1
játékosztálynak,1
sikere,1
Jerome,2
választott,1
repülõt,1
kedveli,1
pónilovat,1
talált,2
Legot,1
próbál,1
polcról,1
Elérkezett,1
étterembe,1
Önkiszolgáló,1
étteremben,3
megmondni,3
Megmond,1
Fagyit,1
Délután,1
Mamája,1
apájával,1
játékát,1
vidámparkoznak,1
találtak,5
vidámparkot,1
pockoknak,1
kertésznadrágban,1
szerel,1
Sapkába,1
Öhm,1
sõt,1
malachinta,2
autóhinta,1
repülõhinta,1
meglátogatják,1
negyedét,1
házak,3
lelkendezik,1
Legvégül,1
moziba,1
filmsztárjuk,1
Donald,1
kalandjain,1
mulassanak,1
izgatottan,1
magyarázza,1
papájának,1
kacag,1
jégkrémet,1
nyalogat,1
nyúlj,9
emlékeznek,1
véle,1
hozzunk,2
világosabb,1
könyvünk,1
kártyázzunk,2
közül,2
kártyákat,4
Macis,1
Madár,1
Szejetném,1
madajomjat,1
aranyosak,5
Vakond,2
vak,1
vasaló,2
betûvel,3
kezdõdik,2
Sanyika,7
Es,1
sanyi,1
zé,1
szecskõ,1
Mer,2
egérkék,1
Errr,1
rrépa,1
Óra,1
Mint,1
rövid,1
Dob,2
Dió,1
szejetem,14
Diót,1
nyuszikám,1
Házi,2
vad,19
ananosak,1
Vadnyuszi,1
vadnyuszit,1
Piacon,1
Húsvét,1
elmentetek,1
piacra,1
sarkadi,1
piacon,3
láttunk,5
szomszédjában,1
Marika,2
nyulakat,1
nyulak,1
házinyulakat,1
vadnyulak,1
engedik,1
megfogják,1
szeretik,5
fogdossák,1
háziállatok,2
megszokták,1
őzikék,2
Háziállatok,1
háziőzi,1
Háziőzike,1
vadon,1
élni,1
Vad,1
őzikéket,3
elszaladnak,1
Melyike,1
Egyiket,1
őzikéből,1
kártyázni,2
Másikat,1
húzzál,2
En,3
E,1
Tündeanya,1
fölül,3
Mind,1
Kitõl,1
kártyámat,1
Tõlem,1
Vettem,1
Neked,1
Ezeket,1
taníts,1
Kisbaba,2
kártyákkal,1
megmondod,1
esernõ,1
Háromnegyed,1
idõ,1
érem,1
úszókat,1
leggyorsabban,1
úszott,1
aranyérmet,1
következõ,1
ezüstérmet,1
érmeket,1
aranyérem,1
Óriás,2
óriásnak,1
óriás,1
óriást,1
semmiféle,1
foglalkozás,1
foglalkozásba,1
gondolkodtam,2
suszter,6
mittudomén,2
ilyenbe,1
Megmondni,1
megjavítja,3
cipõket,1
csoszogni,1
Csoszogni,1
Csoszogi,1
szólás,1
mondás,1
féle,3
Attól,1
cipõdet,1
foglalkozása,2
veszni,2
elvesszen,1
Tegyük,1
rászólsz,1
Rámszólsz,1
szólsz,2
rosszalkodtam,1
Ámámámámámámám,1
kártyát,2
Add,1
csomót,1
szádból,2
leszórtál,1
elázik,1
Tönkremegy,1
elázott,1
Hozd,1
tönkreteszed,1
tönkremennek,1
kártyák,1
fenekelni,1
Buta,1
tyúk,8
Nagyot,2
darázs,1
Má,1
Hogyhogy,1
Mért,1
Focizni,1
hatodika,1
negyvenhat,1
hozzányúlni,3
mancus,1
egyetemre,1
hisztizik,1
föme,1
fölmentél,1
gyerekágyba,5
megsimogatlak,1
nú,3
belenyúl,1
kistáskába,1
kutyusé,1
belenéz,4
táskámmal,1
szí,3
szívet,1
táskába,2
szív,1
ün,1
szakállával,1
borotválkozik,1
megborotválkozik,1
borotválkozzon,1
levágja,4
könnyebben,1
viszket,7
rakhatom,1
látnál,1
belemegy,4
rászóljon,1
megfürdesse,1
megtörölgeti,1
iszogatni,1
buborékozol,2
fogadat,1
behúzzuk,1
kisbabáé,1
végénél,1
buborékozik,3
üvegbõl,1
hálózsákok,1
elõkerült,1
bújkált,1
bõgö,1
kiöntötted,1
kisgyereknek,1
megmasszírozza,1
hiu,2
csiribú,3
varázslással,3
meggyógyítsa,2
priccs,2
praccs,2
pruccs,2
feküdnöd,1
kakósbejglit,1
kakaósbejglit,1
üü,1
kutyusra,3
ejnyeejnye,3
igu,2
rászólt,1
doktorbácsi,1
ágyába,2
gyógyszereket,1
mûszereimet,2
butus,2
huncutkodj,2
betegedni,1
dögleni,1
kislányt,2
eltolod,1
táskájába,1
belenyúlni,1
meme,1
kü,1
macira,1
másztál,3
betegyen,1
fázni,1
hátá,2
leü,1
megemelted,1
pocakodat,4
folytatódik,2
szétdobálsz,1
szétdobálod,1
ábá,1
ábbá,2
akom,1
képre,1
részecskék,1
megkérlek,1
szélhámos,1
elővetted,1
ugyanaz,3
kapko,2
kapo,3
rúd,1
kopácsol,2
ömg,1
ahj,1
helyükre,1
szedegetted,1
örülsz,2
egegy,1
bübü,1
hmmm,4
mggg,1
öhö,7
boboba,2
eda,2
Kilenc,1
összeraktad,4
ráesett,3
széttört,1
lendülettel,1
nínó,2
nyuszó,2
doktorhoz,1
üreges,1
ágyában,1
odamehetsz,2
bánsz,1
csúszik,2
hátáról,2
õe,1
megsérült,3
maciról,1
megfájdult,1
megvizsgáljon,1
akartad,3
táskában,1
lévõ,1
rácsos,7
kivegyük,1
sétáljon,2
anyukájával,2
odavisszük,1
doki,1
sérült,1
csiú,4
csibá,4
csibú,4
puccs,1
hógy,1
ráfekszik,1
brû,1
megpuszultad,1
megvigasztalod,1
varr,5
varrt,1
meghallgatóztalak,1
úd,9
odaülsz,1
uau,1
arcodon,1
telefonáltál,1
fölmásztál,1
valahová,2
nagyfej,1
ssék,1
eü,1
meggyógyítottad,1
zsiráfnak,1
hóká,2
hokedli,1
beütötted,7
valamibe,2
sztalba,1
ütötted,7
meggyógyítlak,1
bekötözzük,1
bekenegetjük,1
táskából,1
elmehetsz,1
fóká,1
fókával,2
otti,1
szemébe,2
orvo,1
note,1
kismackót,1
felejtették,1
moko,3
eö,5
kapun,1
soba,1
miatt,1
ázzon,1
lu,2
ruhákat,6
kihúzza,2
szekrénybõl,1
tesznek,2
háó,2
Istit,1
felhívtad,1
nyuszis,1
szatyorban,4
bedobtad,2
tem,1
hátát,3
puszilod,1
nevetgél,1
kiscsacsi,1
nevetsz,1
nevetek,2
mókussal,1
sen,1
miamia,3
csikis,3
visszacsiklandozom,1
csiklandozom,1
megcsiklandozni,1
csiklandozzam,1
pocakját,2
