row_number	subject_code	subject_age	subject_sex	stem	1st_option	2nd_option	option_chosen	nak_rating	nek_rating	nak_advantage	AGREE(back,nonlocal)	AGREE(nonhigh_front,local)	AGREE(low_front,local)	AGREE(double_front,local)	USE_FRONT/bilabial__	USE_FRONT/[+cor,+son]__	USE_FRONT/sibilant__	USE_FRONT/CC__	USE_BACK/[C0i:C0]__
3211	285	26	female	álzest	álzestnak	álzestnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
3212	285	26	female	votagín	votagínnak	votagínnek	nak	7	1	6	1	0	0	0	0	1	0	0	0
3214	285	26	female	záve	závénak	závének	nak	7	1	6	1	1	1	0	0	0	0	0	0
3215	285	26	female	klégy	klégynek	klégynak	nek	1	7	-6	0	1	0	0	0	0	0	0	0
3216	285	26	female	struzmélt	struzméltnak	struzméltnek	nek	2	3	-1	1	1	0	0	0	0	0	1	0
3217	285	26	female	bankodéss	bankodéssnek	bankodéssnak	nek	1	6	-5	1	1	0	0	0	0	1	1	0
3218	285	26	female	putatép	putatépnak	putatépnek	nek	1	6	-5	1	1	0	0	1	0	0	0	0
3219	285	26	female	bánsimm	bánsimmnak	bánsimmnek	nek	1	7	-6	1	0	0	0	1	0	0	1	0
3221	285	26	female	gyárlástel	gyárlástelnak	gyárlástelnek	nek	1	7	-6	1	1	1	0	0	1	0	0	0
3263	290	51	female	hamem	hamemnek	hamemnak	nek	1	7	-6	1	1	1	0	1	0	0	0	0
3264	290	51	female	nerny	nernynak	nernynek	nek	1	7	-6	0	1	1	0	0	1	0	1	0
3265	290	51	female	azek	azeknak	azeknek	nek	1	7	-6	1	1	1	0	0	0	0	0	0
3266	290	51	female	apelk	apelknak	apelknek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
3267	290	51	female	userc	usercnek	usercnak	nek	1	7	-6	1	1	1	0	0	0	1	1	0
3268	290	51	female	pélm	pélmnek	pélmnak	nek	1	7	-6	0	1	0	0	1	0	0	1	0
3269	290	51	female	kes	kesnek	kesnak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
3270	290	51	female	tázmotrél	tázmotrélnek	tázmotrélnak	nek	1	7	-6	1	1	0	0	0	1	0	0	0
3271	290	51	female	tondes	tondesnek	tondesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
3272	290	51	female	osél	osélnek	osélnak	nek	1	7	-6	1	1	0	0	0	1	0	0	0
3273	290	51	female	tarzett	tarzettnek	tarzettnak	nek	1	7	-6	1	1	1	0	0	0	0	1	0
3274	290	51	female	csonyém	csonyémnak	csonyémnek	nek	1	7	-6	1	1	0	0	1	0	0	0	0
3275	290	51	female	nyotelély	nyotelélynak	nyotelélynek	nek	1	7	-6	1	1	0	1	0	0	0	0	0
3290	292	57	female	rorulyell	rorulyellnak	rorulyellnek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
3291	292	57	female	témb	témbnek	témbnak	nek	1	7	-6	0	1	0	0	1	0	0	1	0
3292	292	57	female	kársir	kársirnek	kársirnak	nak	7	1	6	1	0	0	0	0	1	0	0	0
3293	292	57	female	ólormek	ólormeknek	ólormeknak	nek	1	7	-6	1	1	1	0	0	0	0	0	0
3294	292	57	female	vácudvén	vácudvénnak	vácudvénnek	nek	1	7	-6	1	1	0	0	0	1	0	0	0
3295	292	57	female	tavólters	tavóltersnak	tavóltersnek	nek	1	7	-6	1	1	1	0	0	0	1	1	0
3296	292	57	female	kesz	kesznek	kesznak	nek	1	7	-6	0	1	1	0	0	0	1	0	0
3297	292	57	female	tijt	tijtnak	tijtnek	nek	1	7	-6	0	0	0	0	0	0	0	1	0
3298	292	57	female	keg	kegnek	kegnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
3299	292	57	female	dzsanyébem	dzsanyébemnek	dzsanyébemnak	nek	1	7	-6	1	1	1	1	1	0	0	0	0
3300	292	57	female	bamlett	bamlettnak	bamlettnek	nek	1	7	-6	1	1	1	0	0	0	0	1	0
3301	292	57	female	máliép	máliépnak	máliépnek	nek	1	7	-6	1	1	0	1	1	0	0	0	0
3302	292	57	female	plís	plísnek	plísnak	nek	1	7	-6	0	0	0	0	0	0	1	0	1
3303	293	43	male	zóger	zógernak	zógernek	nek	1	6	-5	1	1	1	0	0	1	0	0	0
3304	293	43	male	rétt	réttnak	réttnek	nek	1	6	-5	0	1	0	0	0	0	0	1	0
3305	293	43	male	szusmeld	szusmeldnek	szusmeldnak	nak	6	1	5	1	1	1	0	0	0	0	1	0
3306	293	43	male	jotkik	jotkiknak	jotkiknek	nak	6	1	5	1	0	0	0	0	0	0	0	0
3307	293	43	male	ínc	íncnek	íncnak	nek	1	6	-5	0	0	0	0	0	0	1	1	1
3308	293	43	male	gralkilp	gralkilpnak	gralkilpnek	nek	1	6	-5	1	0	0	0	1	0	0	1	0
3309	293	43	male	basszalek	basszaleknek	basszaleknak	nek	1	6	-5	1	1	1	0	0	0	0	0	0
3310	293	43	male	kártem	kártemnak	kártemnek	nek	1	6	-5	1	1	1	0	1	0	0	0	0
3311	293	43	male	szes	szesnek	szesnak	nek	1	6	-5	0	1	1	0	0	0	1	0	0
3312	293	43	male	lopzis	lopzisnek	lopzisnak	nak	6	1	5	1	0	0	0	0	0	1	0	0
3313	293	43	male	csogeny	csogenynek	csogenynak	nek	1	6	-5	1	1	1	0	0	1	0	0	0
3314	293	43	male	ámélvill	ámélvillnek	ámélvillnak	nek	1	6	-5	1	0	0	1	0	1	0	1	0
3315	293	43	male	bódem	bódemnek	bódemnak	nek	1	6	-5	1	1	1	0	1	0	0	0	0
3316	294	18	male	rollény	rollénynek	rollénynak	nak	6	2	4	1	1	0	0	0	1	0	0	0
3317	294	18	male	lázmepé	lázmepénak	lázmepének	nak	6	3	3	1	1	0	1	0	0	0	0	0
3318	294	18	male	csapakes	csapakesnek	csapakesnak	nek	1	7	-6	1	1	1	0	0	0	1	0	0
3319	294	18	male	dákélkéjn	dákélkéjnnak	dákélkéjnnek	nek	3	6	-3	1	1	0	1	0	1	0	1	0
3320	294	18	male	kerzs	kerzsnek	kerzsnak	nak	6	2	4	0	1	1	0	0	0	1	1	0
3321	294	18	male	elp	elpnak	elpnek	nek	2	6	-4	0	1	1	0	1	0	0	1	0
3322	294	18	male	kázitt	kázittnak	kázittnek	nak	6	2	4	1	0	0	0	0	0	0	1	0
3323	294	18	male	hem	hemnek	hemnak	nek	2	6	-4	0	1	1	0	1	0	0	0	0
3324	294	18	male	frunysir	frunysirnek	frunysirnak	nak	6	2	4	1	0	0	0	0	1	0	0	0
3325	294	18	male	laartím	laartímnek	laartímnak	nak	6	4	2	1	0	0	0	1	0	0	0	0
3326	294	18	male	bagyléngy	bagyléngynak	bagyléngynek	nek	3	6	-3	1	1	0	0	0	0	0	1	0
3327	294	18	male	dagysék	dagyséknak	dagyséknek	nek	4	6	-2	1	1	0	0	0	0	0	0	0
3328	294	18	male	nálész	nálésznak	nálésznek	nak	6	3	3	1	1	0	0	0	0	1	0	0
3331	296	28	female	ocet	ocetnek	ocetnak	nek	3	5	-2	1	1	1	0	0	0	0	0	0
3332	296	28	female	martjés	martjésnak	martjésnek	nak	6	3	3	1	1	0	0	0	0	1	0	0
3333	296	28	female	zset	zsetnek	zsetnak	nek	2	6	-4	0	1	1	0	0	0	0	0	0
3334	296	28	female	kanitt	kanittnak	kanittnek	nak	6	2	4	1	0	0	0	0	0	0	1	0
3335	296	28	female	bakén	bakénnak	bakénnek	nek	3	6	-3	1	1	0	0	0	1	0	0	0
3336	296	28	female	szins	szinsnak	szinsnek	nek	2	6	-4	0	0	0	0	0	0	1	1	0
3337	296	28	female	száldadsipp	száldadsippnak	száldadsippnek	nek	2	6	-4	1	0	0	0	1	0	0	1	0
3338	296	28	female	ém	émnak	émnek	nek	2	6	-4	0	1	0	0	1	0	0	0	0
3339	296	28	female	atenty	atentynek	atentynak	nek	2	6	-4	1	1	1	0	0	0	0	1	0
3340	296	28	female	jes	jesnek	jesnak	nek	2	6	-4	0	1	1	0	0	0	1	0	0
3341	296	28	female	szogéjn	szogéjnnek	szogéjnnak	nek	2	6	-4	1	1	0	0	0	1	0	1	0
3342	296	28	female	oten	otennak	otennek	nek	2	6	-4	1	1	1	0	0	1	0	0	0
3344	296	28	female	zádém	zádémnek	zádémnak	nek	2	6	-4	1	1	0	0	1	0	0	0	0
3358	298	54	male	hés	hésnek	hésnak	nek	1	7	-6	0	1	0	0	0	0	1	0	0
3359	298	54	male	csazitért	csazitértnek	csazitértnak	nak	7	1	6	1	1	0	1	0	0	0	1	0
3360	298	54	male	ert	ertnek	ertnak	nek	1	7	-6	0	1	1	0	0	0	0	1	0
3361	298	54	male	mátérzim	mátérzimnek	mátérzimnak	nek	1	7	-6	1	0	0	1	1	0	0	0	0
3362	298	54	male	hoely	hoelynek	hoelynak	nak	7	1	6	1	1	1	0	0	0	0	0	0
3363	299	39	male	ozmén	ozménnek	ozménnak	nak	7	1	6	1	1	0	0	0	1	0	0	0
3364	298	54	male	szákmerny	szákmernynak	szákmernynek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
3366	299	39	male	kódleszk	kódleszknek	kódleszknak	nak	7	1	6	1	1	1	0	0	0	0	1	0
3368	298	54	male	tátamir	tátamirnek	tátamirnak	nak	7	1	6	1	0	0	0	0	1	0	0	0
3369	299	39	male	teg	tegnak	tegnek	nek	1	7	-6	0	1	1	0	0	0	0	0	0
3370	299	39	male	talnin	talninnak	talninnek	nak	7	1	6	1	0	0	0	0	1	0	0	0
3371	298	54	male	kókem	kókemnak	kókemnek	nek	1	7	-6	1	1	1	0	1	0	0	0	0
3373	299	39	male	árgotém	árgotémnek	árgotémnak	nak	7	1	6	1	1	0	0	1	0	0	0	0
3374	299	39	male	vecc	veccnek	veccnak	nek	1	7	-6	0	1	1	0	0	0	1	1	0
3376	298	54	male	colel	colelnak	colelnek	nek	1	7	-6	1	1	1	0	0	1	0	0	0
3377	298	54	male	fáfrírs	fáfrírsnak	fáfrírsnek	nak	7	1	6	1	0	0	0	0	0	1	1	0
3378	299	39	male	bólkazes	bólkazesnak	bólkazesnek	nak	7	1	6	1	1	1	0	0	0	1	0	0
3379	298	54	male	csoepp	csoeppnek	csoeppnak	nek	1	7	-6	1	1	1	0	1	0	0	1	0
3380	299	39	male	hónyébb	hónyébbnak	hónyébbnek	nak	7	1	6	1	1	0	0	1	0	0	1	0
3381	298	54	male	áles	álesnak	álesnek	nak	7	1	6	1	1	1	0	0	0	1	0	0
3382	299	39	male	ornyences	ornyencesnek	ornyencesnak	nek	1	7	-6	1	1	1	1	0	0	1	0	0
3383	298	54	male	tozodit	tozoditnak	tozoditnek	nak	7	1	6	1	0	0	0	0	0	0	0	0
3384	299	39	male	szidt	szidtnak	szidtnek	nek	1	7	-6	0	0	0	0	0	0	0	1	0
3385	299	39	male	sern	sernnek	sernnak	nek	1	7	-6	0	1	1	0	0	1	0	1	0
3386	299	39	male	kússim	kússimnak	kússimnek	nak	7	1	6	1	0	0	0	1	0	0	0	0
3387	299	39	male	szóráget	szórágetnek	szórágetnak	nak	7	1	6	1	1	1	0	0	0	0	0	0
3415	304	24	female	malkerv	malkervnek	malkervnak	nak	6	3	3	1	1	1	0	0	0	0	1	0
3416	304	24	female	úggrordeny	úggrordenynak	úggrordenynek	nek	2	7	-5	1	1	1	0	0	1	0	0	0
3417	304	24	female	sánbánser	sánbánsernek	sánbánsernak	nek	1	6	-5	1	1	1	0	0	1	0	0	0
3418	304	24	female	sérb	sérbnek	sérbnak	nek	1	6	-5	0	1	0	0	1	0	0	1	0
3419	304	24	female	komégyik	komégyiknak	komégyiknek	nek	4	6	-2	1	0	0	1	0	0	0	0	0
3420	304	24	female	ármenyte	ármenytének	ármenyténak	nek	3	5	-2	1	1	1	1	0	0	0	0	0
3421	304	24	female	carógens	carógensnek	carógensnak	nek	2	5	-3	1	1	1	0	0	0	1	1	0
3422	304	24	female	tássafjes	tássafjesnek	tássafjesnak	nek	3	4	-1	1	1	1	0	0	0	1	0	0
3423	304	24	female	dzsihn	dzsihnnak	dzsihnnek	nek	2	5	-3	0	0	0	0	0	1	0	1	0
3424	304	24	female	arvétlés	arvétlésnek	arvétlésnak	nek	1	2	-1	1	1	0	1	0	0	1	0	0
3425	304	24	female	bolyém	bolyémnek	bolyémnak	nek	2	3	-1	1	1	0	0	1	0	0	0	0
3426	304	24	female	néb	nébnak	nébnek	nek	3	7	-4	0	1	0	0	1	0	0	0	0
3427	304	24	female	dend	dendnek	dendnak	nek	1	7	-6	0	1	1	0	0	0	0	1	0
3428	305	18	male	átell	átellnek	átellnak	nek	1	6	-5	1	1	1	0	0	1	0	1	0
3429	305	18	male	ognep	ognepnek	ognepnak	nek	1	6	-5	1	1	1	0	1	0	0	0	0
3431	305	18	male	avoris	avorisnek	avorisnak	nak	5	1	4	1	0	0	0	0	0	1	0	0
3432	305	18	male	szis	szisnak	szisnek	nek	1	7	-6	0	0	0	0	0	0	1	0	0
3433	305	18	male	mórrélt	mórréltnak	mórréltnek	nek	3	6	-3	1	1	0	0	0	0	0	1	0
3434	305	18	male	ágélm	ágélmnak	ágélmnek	nek	3	5	-2	1	1	0	0	1	0	0	1	0
3435	305	18	male	nodi	nodinak	nodinek	nak	5	2	3	1	0	0	0	0	0	0	0	0
3436	305	18	male	színg	színgnek	színgnak	nek	2	6	-4	0	0	0	0	0	0	0	1	1
3437	305	18	male	veny	venynak	venynek	nek	1	6	-5	0	1	1	0	0	1	0	0	0
3438	305	18	male	budmim	budmimnek	budmimnak	nak	4	3	1	1	0	0	0	1	0	0	0	0
3439	305	18	male	rinc	rincnak	rincnek	nek	1	7	-6	0	0	0	0	0	0	1	1	0
3440	305	18	male	ágéjtik	ágéjtiknek	ágéjtiknak	nak	4	4	0	1	0	0	1	0	0	0	0	0
3441	305	18	male	toszketén	toszketénnek	toszketénnak	nek	4	5	-1	1	1	0	1	0	1	0	0	0
3442	306	37	male	jónyíkibb	jónyíkibbnak	jónyíkibbnek	nek	5	7	-2	1	0	0	1	1	0	0	1	0
3443	306	37	male	véns	vénsnak	vénsnek	nek	1	7	-6	0	1	0	0	0	0	1	1	0
3444	306	37	male	szakodev	szakodevnek	szakodevnak	nek	2	7	-5	1	1	1	0	0	0	0	0	0
3445	306	37	male	pombirr	pombirrnak	pombirrnek	nek	4	7	-3	1	0	0	0	0	1	0	1	0
3447	306	37	male	kátórídt	kátórídtnek	kátórídtnak	nek	5	7	-2	1	0	0	0	0	0	0	1	0
3448	306	37	male	kándém	kándémnak	kándémnek	nek	5	7	-2	1	1	0	0	1	0	0	0	0
3449	306	37	male	málemir	málemirnak	málemirnek	nak	7	6	1	1	0	0	1	0	1	0	0	0
3450	306	37	male	tuttesz	tuttesznak	tuttesznek	nak	7	6	1	1	1	1	0	0	0	1	0	0
3451	306	37	male	zandétenyv	zandétenyvnak	zandétenyvnek	nek	3	7	-4	1	1	1	1	0	0	0	1	0
3452	306	37	male	jajin	jajinnak	jajinnek	nak	7	5	2	1	0	0	0	0	1	0	0	0
3453	306	37	male	orene	orenének	orenénak	nek	3	7	-4	1	1	1	1	0	0	0	0	0
3454	306	37	male	uvim	uvimnak	uvimnek	nak	7	7	0	1	0	0	0	1	0	0	0	0
3455	306	37	male	óselez	óseleznak	óseleznek	nek	6	7	-1	1	1	1	1	0	0	1	0	0
3475	308	19	female	társimeng	társimengnek	társimengnak	nek	1	7	-6	1	1	1	1	0	0	0	1	0
3476	308	19	female	toliz	toliznek	toliznak	nek	1	7	-6	1	0	0	0	0	0	1	0	0
3477	308	19	female	ásszúlcsin	ásszúlcsinnek	ásszúlcsinnak	nek	1	7	-6	1	0	0	0	0	1	0	0	0
3478	308	19	female	teg	tegnek	tegnak	nek	1	7	-6	0	1	1	0	0	0	0	0	0
3479	308	19	female	ses	sesnak	sesnek	nek	1	7	-6	0	1	1	0	0	0	1	0	0
3480	308	19	female	szicc	sziccnak	sziccnek	nek	1	7	-6	0	0	0	0	0	0	1	1	0
3481	308	19	female	honyé	honyének	honyénak	nak	7	1	6	1	1	0	0	0	0	0	0	0
3482	308	19	female	áncibb	áncibbnak	áncibbnek	nak	7	1	6	1	0	0	0	1	0	0	1	0
3483	308	19	female	vudell	vudellnak	vudellnek	nek	1	7	-6	1	1	1	0	0	1	0	1	0
3484	308	19	female	hakníttsem	hakníttsemnak	hakníttsemnek	nek	1	7	-6	1	1	1	1	1	0	0	0	0
3485	308	19	female	ruttitt	ruttittnek	ruttittnak	nek	1	7	-6	1	0	0	0	0	0	0	1	0
3486	308	19	female	fárser	fársernek	fársernak	nak	7	1	6	1	1	1	0	0	1	0	0	0
3487	308	19	female	aem	aemnek	aemnak	nek	1	7	-6	1	1	1	0	1	0	0	0	0
3492	311	75	male	góttsit	góttsitnek	góttsitnak	nak	7	4	3	1	0	0	0	0	0	0	0	0
3493	311	75	male	jorvérn	jorvérnnek	jorvérnnak	nak	7	4	3	1	1	0	0	0	1	0	1	0
3497	311	75	male	kuklevins	kuklevinsnek	kuklevinsnak	nak	7	4	3	1	0	0	1	0	0	1	1	0
3498	311	75	male	úszétt	úszéttnak	úszéttnek	nak	7	4	3	1	1	0	0	0	0	0	1	0
3499	311	75	male	lonyove	lonyovének	lonyovénak	nak	7	1	6	1	1	1	0	0	0	0	0	0
3500	311	75	male	kosém	kosémnak	kosémnek	nak	1	1	0	1	1	0	0	1	0	0	0	0
3502	311	75	male	katílm	katílmnak	katílmnek	nak	7	1	6	1	0	0	0	1	0	0	1	0
3503	311	75	male	szamboszen	szamboszennek	szamboszennak	nak	7	4	3	1	1	1	0	0	1	0	0	0
3504	311	75	male	sokes	sokesnek	sokesnak	nak	7	4	3	1	1	1	0	0	0	1	0	0
3505	311	75	male	úrtóstép	úrtóstépnak	úrtóstépnek	nak	7	4	3	1	1	0	0	1	0	0	0	0
3507	311	75	male	datett	datettnak	datettnek	nak	7	4	3	1	1	1	0	0	0	0	1	0
3508	311	75	male	sér	sérnak	sérnek	nek	1	7	-6	0	1	0	0	0	1	0	0	0
3509	311	75	male	gyolés	gyolésnek	gyolésnak	nak	7	4	3	1	1	0	0	0	0	1	0	0
