SF	Freq	Lemma	Analysis	Segmentation
írva	2	ír	V-V.CVB	ír-va
írja	1	ír	N.NOM-PSS3S.SG	ír-ja
írjam	1	ír	V-SBJV.PRS.DEF.1.SG	ír-jam
megmutassuk	2	megmutat	V-SBJV.PRS.DEF.1.PL	megmutat-juk
ideadod	2	idead	V-IND.PRS.DEF.2.SG	idead-od
korty	3	korty	N.NOM.SG	korty
almalevet	1	almalé	N.SG-ACC	almalé-et
állattal	2	állat	N.SG-INST	állat-val
fickó	2	fickó	N.NOM.SG	fickó
vizsgálni	2	vizsgál	V-NFIN	vizsgál-ni
gyógyított	1	gyógyít	V-IND.PST.INDF.3.SG	gyógyít-ott
látogatóba	8	látogató	N.SG-IN+ALL	látogató-ba
beszéltél	4	beszél	V-IND.PST.INDF.2.SG	beszél-tél
jöjjünk	1	jön	V-SBJV.PRS.INDF.1.PL	jön-jünk
látogassák	2	látogat	V-SBJV.PRS.DEF.3.PL	látogat-ják
térdelj	2	térdel	V-SBJV.PRS.INDF.2.SG	térdel-j
vízben	7	víz	N.SG-IN+ESS	víz-ben
parton	3	part	N.SG-ON+ESS	part-on
nézegeted	1	nézeget	V-IND.PRS.DEF.2.SG	nézeget-ed
cumival	2	cumi	N.SG-INST	cumi-val
cumid	2	cumi	N.NOM-PSS2S.SG	cumi-d
delfin	2	delfin	N.NOM.SG	delfin
szel	1	szel	V.IND.PRS.INDF.3.SG	szel
albumot	4	album	N.SG-ACC	album-ot
telefonálsz	4	telefonál	V-IND.PRS.INDF.2.SG.asz	telefonál-sz
teve	5	teve	N.NOM.SG	teve
locsolsz	2	locsol	V-IND.PRS.INDF.2.SG.asz	locsol-sz
járdát	1	járda	N.SG-ACC	járda-t
tibi	1	tibi	N.NOM.SG	tibi
készítette	2	készít	V-IND.PST.DEF.3.SG	készít-ette
fényképet	3	fénykép	N.SG-ACC	fénykép-et
erről	4	err	N.SG-ON+ABL	err-ről
ölében	4	öl	N.SG-PSS3S-IN+ESS	öl-e-ben
fogott	2	fog	V-IND.PST.INDF.3.SG	fog-ott
ringatott	1	ringat	V-IND.PST.INDF.3.SG	ringat-ott
bécsben	6	bécs	N.SG-IN+ESS	bécs-ben
elmentünk	3	elment	V-IND.PRS.INDF.1.PL	elment-ünk
tettünk	1	tettünk	N.NOM.SG	tettünk
tisztában	1	tiszta	N.SG-IN+ESS	tiszta-ban
nyár	1	nyár	N.NOM.SG	nyár
kérdezel	2	kérdez	V-IND.PRS.INDF.2.SG.Ol	kérdez-el
ültünk	1	ül	V-IND.PST.INDF.1.PL	ül-tünk
tükörképed	1	tükörkép	N.NOM-PSS2S.SG	tükörkép-ed
adták	2	ad	V-IND.PST.DEF.3.PL	ad-ták
született	2	születik	V-IND.PST.INDF.3.SG	szület-ett
uszodában	1	uszoda	N.SG-IN+ESS	uszoda-ban
úszol	1	úszik	V-IND.PRS.INDF.2.SG.Ol	úsz-ol
ottani	1	ottani	ADJ.NOM.SG	ottani
kelljen	1	kell	V-SBJV.PRS.INDF.3.SG	kell-jen
tortád	1	torta	N.NOM-PSS2S.SG	torta-d
apától	1	apa	N.SG-AT+ABL	apa-tól
kisbabáknak	1	kisbaba	N-PL-DAT.SG	kisbaba-k-nak
örökre	2	örök	N.SG-ON+ALL	örök-re
darabig	2	darab	N.SG-TERM	darab-ig
játszottak	1	játszik	V-IND.PST.INDF.3.PL	játsz-ottak
látszani	2	látszik	V-NFIN	látsz-ani
ecsettel	3	ecset	N.SG-INST	ecset-vel
színt	2	szín	N.SG-ACC	szín-t
türelmed	1	türelem	N.NOM-PSS2S.SG	türelem-ed
kapkodj	1	kapkod	V-SBJV.PRS.INDF.2.SG	kapkod-j
mutassa	1	mutat	V-SBJV.PRS.DEF.3.SG	mutat-ja
festeni	3	fest	V-NFIN	fest-eni
érjen	1	ér	V-SBJV.PRS.INDF.3.SG	ér-jen
papírhoz	1	papír	N.SG-AT+ALL	papír-hoz
ecsetre	2	ecset	N.SG-ON+ALL	ecset-re
hasadra	2	has	N.SG-PSS2S-ON+ALL	has-ad-ra
papíron	1	papír	N.SG-ON+ESS	papír-on
vízfesték	1	vízfesték	N.NOM.SG	vízfesték
vízzel	4	víz	N.SG-INST	víz-vel
oldani	1	old	V-NFIN	old-ani
barnát	4	barna	ADJ.SG-ACC	barna-t
festek	4	fest	V-IND.PRS.INDF.1.SG	fest-ek
fehérre	1	fehér	N.SG-ON+ALL	fehér-re
sokféle	1	sokféle	ADJ.NOM.SG	sokféle
szín	1	szín	N.NOM.SG	szín
fröcskölj	1	fröcsköl	V-SBJV.PRS.INDF.2.SG	fröcsköl-j
viszitek	4	visz	V-IND.PRS.DEF.2.PL	visz-itek
tisztát	1	tiszta	N.SG-ACC	tiszta-t
színek	1	szín	N.NOM-PL	szín-ek
oldalán	1	oldal	N.SG-PSS3S-ON+ESS	oldal-a-n
növöd	1	nő	V-IND.PRS.DEF.2.SG	nő-öd
elhasználod	1	elhasznál	V-IND.PRS.DEF.2.SG	elhasznál-od
festesz	1	fest	V-IND.PRS.INDF.2.SG.asz	fest-sz
elfogy	1	elfogy	V.IND.PRS.INDF.3.SG	elfogy
festenek	1	fest	V-IND.PRS.INDF.3.PL	fest-enek
festünk	3	fest	V-IND.PRS.INDF.1.PL	fest-ünk
lemosom	5	lemos	V-IND.PRS.DEF.1.SG	lemos-om
bár	4	bár	N.NOM.SG	bár
feketével	1	fekete	N.SG-INST	fekete-vel
ecset	2	ecset	N.NOM.SG	ecset
eltöröd	2	eltör	V-IND.PRS.DEF.2.SG	eltör-öd
fest	5	fest	V.IND.PRS.INDF.3.SG	fest
abroszra	1	abrosz	N.SG-ON+ALL	abrosz-ra
száradni	2	szárad	V-NFIN	szárad-ni
festékes	1	festékes	N.NOM.SG	festékes
postaláda	2	postaláda	N.NOM.SG	postaláda
viszik	3	visz	V-IND.PRS.DEF.3.PL.ik	visz-ik
pingvinnek	1	pingvin	N.SG-DAT.SG	pingvin-nek
ázzanak	1	ázik	V-SBJV.PRS.INDF.3.PL	áz-janak
pólóba	1	póló	N.SG-IN+ALL	póló-ba
takarózz	3	takarózik	V-SBJV.PRS.INDF.2.SG	takaróz-j
tartsa	1	tart	V-SBJV.PRS.DEF.3.SG	tart-ja
vetkőzz	1	vetkőzik	V-SBJV.PRS.INDF.2.SG	vetkőz-j
hálóinged	2	hálóing	N.NOM-PSS2S.SG	hálóing-ed
ásítasz	1	ásít	V-IND.PRS.INDF.2.SG.asz	ásít-asz
hálóinget	1	hálóing	N.SG-ACC	hálóing-et
magyaráztad	2	magyaráz	V-IND.PST.DEF.2.SG	magyaráz-tad
úsztál	1	úszik	V-IND.PST.INDF.2.SG	úsz-tál
akartunk	2	akar	V-IND.PST.INDF.1.PL	akar-tunk
foltok	1	folt	N.NOM-PL	folt-ok
aggasszanak	1	aggaszt	V-SBJV.PRS.INDF.3.PL	aggaszt-janak
próbálkozott	1	próbálkozik	V-IND.PST.INDF.3.SG	próbálkoz-ott
sírdogált	1	sírdogál	V-IND.PST.INDF.3.SG	sírdogál-t
fociztak	1	focizik	V-IND.PST.INDF.3.PL	fociz-tak
szemüveget	3	szemüveg	N.SG-ACC	szemüveg-et
hagyta	2	hagy	V-IND.PST.DEF.3.SG	hagy-ta
kedvenc	2	kedvenc	N.NOM.SG	kedvenc
mamának	5	mama	N.SG-DAT.SG	mama-nak
szégyelld	1	szégyell	V-SBJV.PRS.DEF.2.SG	szégyell-d
holnapra	2	holnap	N.SG-ON+ALL	holnap-ra
éreztem	1	érez	V-IND.PST.INDF.1.SG	érez-tem
leszedem	5	leszed	V-IND.PRS.DEF.1.SG	leszed-em
holdat	2	hold	N.SG-ACC	hold-at
holdat	1	hold	N.SG-ACC	hold-at
észrevette	1	észrevesz	V-IND.PST.DEF.3.SG	észrevesz-tte
égen	4	ég	N.SG-ON+ESS	ég-en
megláttad	1	meglát	V-IND.PST.DEF.2.SG	meglát-tad
felhőt	2	felhő	N.SG-ACC	felhő-t
megláttál	1	meglát	V-IND.PST.INDF.2.SG	meglát-tál
repülőt	4	repülő	N.SG-ACC	repülő-t
mutattad	3	mutat	V-IND.PST.DEF.2.SG	mutat-tad
takarózol	1	takarózik	V-IND.PRS.INDF.2.SG.Ol	takaróz-ol
rúgd	1	rúg	V-SBJV.PRS.DEF.2.SG	rúg-d
takarózni	3	takarózik	V-NFIN	takaróz-ni
kaja	4	kaja	N.NOM.SG	kaja
készítsd	1	készít	V-SBJV.PRS.DEF.2.SG	készít-d
feladom	3	felad	V-IND.PRS.DEF.1.SG	felad-om
lássanak	1	lát	V-SBJV.PRS.INDF.3.PL	lát-janak
lejár	2	lejár	V.IND.PRS.INDF.3.SG	lejár
csíkos	5	csíkos	ADJ.NOM.SG	csíkos
szatyrot	1	szatyor	N.SG-ACC	szatyor-ot
szandál	23	szandál	N.NOM.SG	szandál
szandált	1	szandál	N.SG-ACC	szandál-t
hajcsat	1	hajcsat	N.NOM.SG	hajcsat
köszön	2	köszön	V.IND.PRS.INDF.3.SG	köszön
tizenegy	6	tizenegy	N.NOM.SG	tizenegy
órák	1	óra	N.NOM-PL	óra-k
készíti	3	készít	V-IND.PRS.DEF.3.SG.i	készít-i
elvágod	2	elvág	V-IND.PRS.DEF.2.SG	elvág-od
egyem	2	egy	N.NOM-PSS1S.SG	egy-em
villával	2	villa	N.SG-INST	villa-val
felejtik	2	felejt	V-IND.PRS.DEF.3.PL.ik	felejt-ik
füles	7	füles	N.NOM.SG	füles
sétálsz	2	sétál	V-IND.PRS.INDF.2.SG.asz	sétál-sz
nyuszihoz	2	nyuszi	N.SG-AT+ALL	nyuszi-hoz
szerettek	1	szeret	V-IND.PRS.INDF.2.PL	szeret-tek
seper	6	seper	V.IND.PRS.INDF.3.SG	seper
falevél	1	falevél	N.NOM.SG	falevél
szorgalmas	1	szorgalmas	ADJ.NOM.SG	szorgalmas
bevered	2	bever	V-IND.PRS.DEF.2.SG	bever-ed
oson	1	oson	V.IND.PRS.INDF.3.SG	oson
szatyorba	2	szatyor	N.SG-IN+ALL	szatyor-ba
másznak	1	mászik	V-IND.PRS.INDF.3.PL	mász-nak
rajzolnak	2	rajzol	V-IND.PRS.INDF.3.PL	rajzol-nak
szerelnek	1	szerel	V-IND.PRS.INDF.3.PL	szerel-nek
szereztük	1	szerez	V-IND.PST.DEF.1.PL	szerez-tük
labdád	1	labda	N.NOM-PSS2S.SG	labda-d
felejtette	1	felejt	V-IND.PST.DEF.3.SG	felejt-ette
vonatnak	3	vonat	N.SG-DAT.SG	vonat-nak
szerelik	1	szerel	V-IND.PRS.DEF.3.PL.ik	szerel-ik
összeszerelték	1	összeszerel	V-IND.PST.DEF.3.PL	összeszerel-ték
szalad	7	szalad	V.IND.PRS.INDF.3.SG	szalad
maciért	2	maci	N.SG-PRP	maci-ért
gyógyítják	1	gyógyít	V-IND.PRS.DEF.3.PL	gyógyít-ják
meggyógyítani	3	meggyógyít	V-NFIN	meggyógyít-ani
gyógyítsd	1	gyógyít	V-SBJV.PRS.DEF.2.SG	gyógyít-d
kirakjuk	1	kirak	V-IND.PRS.DEF.1.PL	kirak-juk
doboza	2	doboz	N.NOM-PSS3S.SG	doboz-a
bábot	1	báb	N.SG-ACC	báb-ot
figyeli	1	figyel	V-IND.PRS.DEF.3.SG.i	figyel-i
figyelek	3	figyel	V-IND.PRS.INDF.1.SG	figyel-ek
nevetett	1	nevet	V-IND.PST.INDF.3.SG	nevet-ett
harapjak	1	harap	V-SBJV.PRS.INDF.1.SG	harap-jak
számológéped	1	számológép	N.NOM-PSS2S.SG	számológép-ed
lejjebb	2	lenn	ADJ.NOM.SG-CMPR	lenn-ebb
ledöntöd	1	ledönt	V-IND.PRS.DEF.2.SG	ledönt-öd
sötétet	1	sötét	N.SG-ACC	sötét-et
bögre	4	bögre	N.NOM.SG	bögre
gumit	1	gumi	N.SG-ACC	gumi-t
vetítesz	1	vetít	V-IND.PRS.INDF.2.SG.asz	vetít-sz
elefántok	9	elefánt	N.NOM-PL	elefánt-ok
dobol	1	dobol	V.IND.PRS.INDF.3.SG	dobol
lejárt	2	lejár	V-IND.PST.INDF.3.SG	lejár-t
enged	3	enged	V.IND.PRS.INDF.3.SG	enged
beszélgetni	2	beszélget	V-NFIN	beszélget-ni
szivacsot	5	szivacs	N.SG-ACC	szivacs-ot
szab	1	szab	V.IND.PRS.INDF.3.SG	szab
érdekeset	1	érdekes	ADJ.SG-ACC	érdekes-et
útból	1	út	N.SG-IN+ABL	út-ból
mester	1	mester	N.NOM.SG	mester
nekimész	1	nekimegy	V-IND.PRS.INDF.2.SG.asz	nekimegy-sz
vizesek	1	vizes	ADJ.NOM-PL	vizes-ek
háromig	4	három	N.SG-TERM	három-ig
beteszlek	1	betesz	V-IND.PRS.LGSPEC1.1.SG	betesz-lek
istenem	1	isten	N.NOM-PSS1S.SG	isten-em
dereka	2	derék	N.NOM-PSS3S.SG	derék-a
történet	1	történet	N.NOM.SG	történet
marci	3	marci	N.NOM.SG	marci
kedvem	1	kedv	N.NOM-PSS1S.SG	kedv-em
cimborám	1	cimbora	N.NOM-PSS1S.SG	cimbora-m
versek	1	vers	N.NOM-PL	vers-ek
háromra	1	három	N.SG-ON+ALL	három-ra
fényképalbumot	1	fényképalbum	N.SG-ACC	fényképalbum-ot
albumban	1	album	N.SG-IN+ESS	album-ban
mamát	1	mama	N.SG-ACC	mama-t
lásd	1	lát	V-SBJV.PRS.DEF.2.SG	lát-d
rákok	1	rák	N.NOM-PL	rák-ok
ráják	1	rája	N.NOM-PL	rája-k
cápának	1	cápa	N.SG-DAT.SG	cápa-nak
rák	2	rák	N.NOM.SG	rák
tengeri	1	tengeri	N.NOM.SG	tengeri
párizsban	1	párizs	N.SG-IN+ESS	párizs-ban
lapozol	2	lapoz	V-IND.PRS.INDF.2.SG.Ol	lapoz-ol
készült	1	készül	V-IND.PST.INDF.3.SG	készül-t
terhes	1	terhes	N.NOM.SG	terhes
nadrágba	1	nadrág	N.SG-IN+ALL	nadrág-ba
járt	2	jár	V-IND.PST.INDF.3.SG	jár-t
hasából	1	has	N.SG-PSS3S-IN+ABL	has-a-ból
judit	4	judit	N.NOM.SG	judit
mauritius	1	mauritius	N.NOM.SG	mauritius
olaszországba	1	olaszország	N.SG-IN+ALL	olaszország-ba
készültek	1	készül	V-IND.PST.INDF.3.PL	készül-tek
afrikában	1	afrika	N.SG-IN+ESS	afrika-ban
laktunk	2	lakta	N.NOM-PSS1P.SG	lakta-unk
olvas	2	olvas	V.IND.PRS.INDF.3.SG	olvas
találod	1	talál	V-IND.PRS.DEF.2.SG	talál-od
szárad	1	szár	N.NOM-PSS2S.SG	szár-ad
megnéztük	2	megnéz	V-IND.PST.DEF.1.PL	megnéz-tük
megkérdezzük	2	megkérdez	V-IND.PRS.DEF.1.PL	megkérdez-jük
anyut	19	anyu	N.SG-ACC	anyu-t
indiszkrét	1	indiszkrét	ADJ.NOM.SG	indiszkrét
törtek	1	tört	N.NOM-PL	tört-ek
ablakról	1	ablak	N.SG-ON+ABL	ablak-ról
munkahelyen	1	munkahely	N.SG-ON+ESS	munkahely-en
dolgoztak	1	dolgozik	V-IND.PST.INDF.3.PL	dolgoz-tak
tanul	3	tanul	V.IND.PRS.INDF.3.SG	tanul
tanulják	1	tanul	V-IND.PRS.DEF.3.PL	tanul-ják
üljenek	3	ül	V-SBJV.PRS.INDF.3.PL	ül-jenek
ládán	1	láda	N.SG-ON+ESS	láda-n
munkahelyre	2	munkahely	N.SG-ON+ALL	munkahely-re
munkahelyük	1	munkahely	N.NOM-PSS3P.SG	munkahely-ük
járnak	1	jár	V-IND.PRS.INDF.3.PL	jár-nak
szemetet	6	szemét	N.SG-ACC	szemét-et
lábadon	4	láb	N.SG-PSS2S-ON+ESS	láb-ad-on
csúszda	11	csúszda	N.NOM.SG	csúszda
kényelmes	1	kényelmes	ADJ.NOM.SG	kényelmes
érzem	2	érez	V-IND.PRS.DEF.1.SG	érez-em
oldva	1	old	V-V.CVB	old-va
jegesmedvének	1	jegesmedve	N.SG-DAT.SG	jegesmedve-nek
zsiráf	31	zsiráf	N.NOM.SG	zsiráf
kocsink	1	kocsi	N.NOM-PSS1P.SG	kocsi-nk
tudnám	3	tud	V-COND.PRS.DEF.1.SG	tud-nám
kölykök	1	kölyök	N.NOM-PL	kölyök-ök
izét	2	izé	N.SG-ACC	izé-t
cserélnünk	1	cserél	V-NFIN.1.PL	cserél-nünk
feneked	2	fenék	N.NOM-PSS2S.SG	fenék-ed
csibe	7	csi	N.SG-IN+ALL	csi-be
fölülnél	1	fölül	V-COND.PRS.INDF.2.SG	fölül-nél
téve	1	tesz	V-V.CVB	tesz-ve
pelenkád	1	pelenka	N.NOM-PSS2S.SG	pelenka-d
ürge	4	ürge	N.NOM.SG	ürge
fényképeztél	1	fényképez	V-IND.PST.INDF.2.SG	fényképez-tél
hölgy	4	hölgy	N.NOM.SG	hölgy
viselkedtél	1	viselkedik	V-IND.PST.INDF.2.SG	viselked-tél
csöndbe	2	csönd	N.SG-IN+ALL	csönd-be
vártál	1	vár	V-IND.PST.INDF.2.SG	vár-tál
oltás	1	olt	V-V.MSDR	olt-ás
örülj	2	örül	V-SBJV.PRS.INDF.2.SG	örül-j
pingpong	2	pingpong	N.NOM.SG	pingpong
eltörhet	1	eltör	V-POT	eltör-het
ebédeltél	1	ebédel	V-IND.PST.INDF.2.SG	ebédel-tél
befejezte	1	befejez	V-IND.PST.DEF.3.SG	befejez-te
dolgát	1	dolga	N.SG-ACC	dolga-t
kimentek	1	kimegy	V-IND.PRS.INDF.2.PL	kimegy-tek
szívja	3	szív	V-IND.PRS.DEF.3.SG	szív-ja
porszívó	12	porszívó	N.NOM.SG	porszívó
látszol	13	látszik	V-IND.PRS.INDF.2.SG.Ol	látsz-ol
videó	2	videó	N.NOM.SG	videó
bontsd	1	bont	V-SBJV.PRS.DEF.2.SG	bont-d
újságot	2	újság	N.SG-ACC	újság-ot
sarkát	3	sarka	N.SG-ACC	sarka-t
lábadra	6	láb	N.SG-PSS2S-ON+ALL	láb-ad-ra
becsípi	2	becsíp	V-IND.PRS.DEF.3.SG.i	becsíp-i
kakit	6	kaki	N.SG-ACC	kaki-t
sírás	1	sír	V-V.MSDR	sír-ás
mutat	3	mutat	V.IND.PRS.INDF.3.SG	mutat
hívtak	1	hív	V-IND.PST.INDF.3.PL	hív-tak
kakát	4	kaka	N.SG-ACC	kaka-t
pisit	6	pisi	N.SG-ACC	pisi-t
ruhák	1	ruha	N.NOM-PL	ruha-k
szálljon	1	száll	V-SBJV.PRS.INDF.3.SG	száll-jon
fürdőkádhoz	1	fürdőkád	N.SG-AT+ALL	fürdőkád-hoz
kinézni	1	kinéz	V-NFIN	kinéz-ni
szellőztetni	1	szellőztet	V-NFIN	szellőztet-ni
meggyógyítson	2	meggyógyít	V-SBJV.PRS.INDF.3.SG	meggyógyít-jon
háztetőre	2	háztető	N.SG-ON+ALL	háztető-re
kinézel	1	kinéz	V-IND.PRS.INDF.2.SG.Ol	kinéz-el
bécsbe	4	bécs	N.SG-IN+ALL	bécs-be
jártatok	3	jártatok	N.NOM.SG	jártatok
hasával	1	has	N.SG-PSS3S-INST	has-a-val
fürdőkád	3	fürdőkád	N.NOM.SG	fürdőkád
beszélgetsz	1	beszélget	V-IND.PRS.INDF.2.SG.asz	beszélget-sz
felmegyünk	1	felmegy	V-IND.PRS.INDF.1.PL	felmegy-ünk
lépcsőt	3	lépcső	N.SG-ACC	lépcső-t
amin	3	amin	N.NOM.SG	amin
odaadjam	2	odaad	V-SBJV.PRS.DEF.1.SG	odaad-jam
csináljanak	2	csinál	V-SBJV.PRS.INDF.3.PL	csinál-janak
hajoltok	1	hajol	V-IND.PRS.INDF.2.PL	hajol-tok
fölült	3	fölül	V-IND.PST.INDF.3.SG	fölül-t
banánod	1	banán	N.NOM-PSS2S.SG	banán-od
beszéljen	2	beszél	V-SBJV.PRS.INDF.3.SG	beszél-jen
szivacson	3	szivacs	N.SG-ON+ESS	szivacs-on
levet	1	lé	N.SG-ACC	lé-et
összefogom	1	összefog	V-IND.PRS.DEF.1.SG	összefog-om
ládából	2	láda	N.SG-IN+ABL	láda-ból
popsi	1	popsi	N.NOM.SG	popsi
kakában	1	kaka	N.SG-IN+ESS	kaka-ban
járkálni	1	járkál	V-NFIN	járkál-ni
magyarázni	1	magyaráz	V-NFIN	magyaráz-ni
teszlek	1	tesz	V-IND.PRS.LGSPEC1.1.SG	tesz-lek
szőnyeget	2	szőnyeg	N.SG-ACC	szőnyeg-et
építettetek	3	épít	V-IND.PST.INDF.2.PL	épít-ettetek
hasadat	3	has	N.SG-PSS2S-ACC	has-ad-at
puszilja	1	puszil	V-IND.PRS.DEF.3.SG	puszil-ja
átmegyünk	4	átmegy	V-IND.PRS.INDF.1.PL	átmegy-ünk
boltosat	3	boltos	ADJ.SG-ACC	boltos-at
bekenje	1	beken	V-SBJV.PRS.DEF.3.SG	beken-je
kenőccsel	3	kenőcs	N.SG-INST	kenőcs-vel
ráncos	3	ráncos	ADJ.NOM.SG	ráncos
beszéltünk	1	beszél	V-IND.PST.INDF.1.PL	beszél-tünk
boltos	3	boltos	N.NOM.SG	boltos
vásárló	2	vásárló	N.NOM.SG	vásárló
sepert	3	seper	V-IND.PST.INDF.3.SG	seper-t
jövő	1	jövő	N.NOM.SG	jövő
kirakom	1	kirak	V-IND.PRS.DEF.1.SG	kirak-om
darabjai	1	darab	N.NOM-PSS3S.PL	darab-jai
szólna	1	szól	V-COND.PRS.INDF.3.SG	szól-na
ananászhoz	1	ananász	N.SG-AT+ALL	ananász-hoz
spárga	1	spárga	N.NOM.SG	spárga
gyümölcslevet	1	gyümölcslé	N.SG-ACC	gyümölcslé-et
nagyszerű	2	nagyszerű	ADJ.NOM.SG	nagyszerű
vevő	1	vevő	N.NOM.SG	vevő
háttal	1	hát	N.SG-INST	hát-val
kiegészítés	1	kiegészítés	N.NOM.SG	kiegészítés
etessétek	1	etet	V-SBJV.PRS.DEF.2.PL	etet-jétek
etessük	1	etet	V-SBJV.PRS.DEF.1.PL	etet-jük
legkisebb	1	legkisebb	ADJ.NOM.SG	legkisebb
filmeznek	1	filmez	V-IND.PRS.INDF.3.PL	filmez-nek
állvány	1	állvány	N.NOM.SG	állvány
filmezd	1	filmez	V-SBJV.PRS.DEF.2.SG	filmez-d
képeslapok	1	képeslap	N.NOM-PL	képeslap-ok
kaptak	2	kap	V-IND.PST.INDF.3.PL	kap-tak
kirakták	1	kirak	V-IND.PST.DEF.3.PL	kirak-ták
kandalló	2	kandalló	N.NOM.SG	kandalló
leestek	2	leesik	V-IND.PRS.INDF.2.PL	lees-tek
gyertyája	1	gyertya	N.NOM-PSS3S.SG	gyertya-ja
tortán	2	torta	N.SG-ON+ESS	torta-n
vigyen	3	visz	V-SBJV.PRS.INDF.3.SG	visz-jen
szájából	1	száj	N.SG-PSS3S-IN+ABL	száj-a-ból
kapják	1	kap	V-IND.PRS.DEF.3.PL	kap-ják
késem	1	kés	N.NOM-PSS1S.SG	kés-em
liter	2	liter	N.NOM.SG	liter
veszett	2	vész	V-IND.PST.INDF.3.SG	vész-ett
elvesszenek	1	elveszt	V-SBJV.PRS.INDF.3.PL	elveszt-jenek
elfelejtjük	1	elfelejt	V-IND.PRS.DEF.1.PL	elfelejt-jük
teríts	2	terít	V-SBJV.PRS.INDF.2.SG	terít-j
kenguruknak	1	kenguru	N-PL-DAT.SG	kenguru-k-nak
eldobtad	4	eldob	V-IND.PST.DEF.2.SG	eldob-tad
sepersz	2	seper	V-IND.PRS.INDF.2.SG.asz	seper-sz
dobozhoz	1	doboz	N.SG-AT+ALL	doboz-hoz
fordítsd	3	fordít	V-SBJV.PRS.DEF.2.SG	fordít-d
pusziltad	6	puszil	V-IND.PST.DEF.2.SG	puszil-tad
betegyük	3	betesz	V-SBJV.PRS.DEF.1.PL	betesz-jük
unatkoznak	1	unatkozik	V-IND.PRS.INDF.3.PL	unatkoz-nak
meggyógyítják	1	meggyógyít	V-IND.PRS.DEF.3.PL	meggyógyít-ják
meggyógyítja	4	meggyógyít	V-IND.PRS.DEF.3.SG	meggyógyít-ja
gyógyítasz	1	gyógyít	V-IND.PRS.INDF.2.SG.asz	gyógyít-asz
videónk	1	videó	N.NOM-PSS1P.SG	videó-nk
levered	2	lever	V-IND.PRS.DEF.2.SG	lever-ed
szomszédok	1	szomszéd	N.NOM-PL	szomszéd-ok
kopogásra	2	kopogás	N.SG-ON+ALL	kopogás-ra
öntsek	1	önt	V-SBJV.PRS.INDF.1.SG	önt-jek
társad	1	társ	N.NOM-PSS2S.SG	társ-ad
program	1	program	N.NOM.SG	program
kosárból	1	kosár	N.SG-IN+ABL	kosár-ból
zöldségek	1	zöldség	N.NOM-PL	zöldség-ek
főzelék	2	főzelék	N.NOM.SG	főzelék
sárgarépából	1	sárgarépa	N.SG-IN+ABL	sárgarépa-ból
alján	2	alj	N.SG-PSS3S-ON+ESS	alj-a-n
kosárnak	1	kosár	N.SG-DAT.SG	kosár-nak
sárgarépa	1	sárgarépa	N.NOM.SG	sárgarépa
betegyem	2	betesz	V-SBJV.PRS.DEF.1.SG	betesz-jem
majmot	2	majom	N.SG-ACC	majom-ot
állathoz	1	állat	N.SG-AT+ALL	állat-hoz
főzzünk	1	főz	V-SBJV.PRS.INDF.1.PL	főz-jünk
kavarjam	1	kavar	V-SBJV.PRS.DEF.1.SG	kavar-jam
kavarni	3	kavar	V-NFIN	kavar-ni
kavarjuk	1	kavar	V-IND.PRS.DEF.1.PL	kavar-juk
kavard	1	kavar	V-SBJV.PRS.DEF.2.SG	kavar-d
tányérom	7	tányér	N.NOM-PSS1S.SG	tányér-om
kanalam	1	kanál	N.NOM-PSS1S.SG	kanál-am
tányérod	1	tányér	N.NOM-PSS2S.SG	tányér-od
vágsz	2	vág	V-IND.PRS.INDF.2.SG.asz	vág-sz
tányérra	1	tányér	N.SG-ON+ALL	tányér-ra
összevágtad	1	összevág	V-IND.PST.DEF.2.SG	összevág-tad
főzted	1	főz	V-IND.PST.DEF.2.SG	főz-ted
benézek	1	benéz	V-IND.PRS.INDF.1.SG	benéz-ek
készítesz	3	készít	V-IND.PRS.INDF.2.SG.asz	készít-sz
szaga	2	szag	N.NOM-PSS3S.SG	szag-a
vágjam	1	vág	V-SBJV.PRS.DEF.1.SG	vág-jam
főzőcskézünk	2	főzőcskézik	V-IND.PRS.INDF.1.PL	főzőcskéz-ünk
főzőcskézni	1	főzőcskézik	V-NFIN	főzőcskéz-ni
főzünk	3	főz	V-IND.PRS.INDF.1.PL	főz-ünk
kevered	4	kever	V-IND.PRS.DEF.2.SG	kever-ed
só	1	só	N.NOM.SG	só
főzőcskézel	1	főzőcskézik	V-IND.PRS.INDF.2.SG.Ol	főzőcskéz-el
csapat	1	csapat	N.NOM.SG	csapat
pali	1	pali	N.NOM.SG	pali
cumiból	2	cumi	N.SG-IN+ABL	cumi-ból
sándor	1	sándor	N.NOM.SG	sándor
kergetni	1	kerget	V-NFIN	kerget-ni
kergetsz	1	kerget	V-IND.PRS.INDF.2.SG.asz	kerget-sz
bohócé	1	bohóc	N.SG-PSS4S	bohóc-é
sózd	1	sóz	V-SBJV.PRS.DEF.2.SG	sóz-d
krumplival	1	krumpli	N.SG-INST	krumpli-val
kanalak	1	kanál	N.NOM-PL	kanál-ak
ültessem	1	ültet	V-SBJV.PRS.DEF.1.SG	ültet-jem
kapjon	1	kap	V-SBJV.PRS.INDF.3.SG	kap-jon
pénze	1	pénz	N.NOM-PSS3S.SG	pénz-e
birkák	1	birka	N.NOM-PL	birka-k
birka	3	birka	N.NOM.SG	birka
disznók	1	disznó	N.NOM-PL	disznó-k
